roomNumber,bin,room_entry_sequence,sorted_sequence_position,user_id,prev_entry_time,curr_entry_time,true_critical_section_start,true_critical_section_end,prev_people,curr_people,expected_curr_by_sequence,actual_curr_people,curr_sequence_diff,anomaly_type,true_critical_section_duration,true_critical_section_nanoTime_start,true_critical_section_nanoTime_end,true_critical_section_duration_nanos,contention_group_size,contention_user_ids,intervening_users_in_critical_section,intervening_user_count_critical
1247,10,197,0,yhjj974,2025-07-21 03:26:27.774590+00:00,2025-07-21 03:26:27.774590+00:00,,,100,100,0,0,0,,,2810477270900,2810477326300,55400,1,yhjj974,,0
1247,10,198,0,yhjj979,2025-07-21 03:26:27.774590+00:00,2025-07-21 03:26:27.774590+00:00,,,100,100,0,0,0,,,2810477399400,2810477457300,57900,1,yhjj979,,0
1247,10,199,0,yhjj855,2025-07-21 03:26:27.774590+00:00,2025-07-21 03:26:27.774590+00:00,,,100,100,0,0,0,,,2810477521100,2810477639100,118000,1,yhjj855,,0
1247,10,200,0,yhjj994,2025-07-21 03:26:27.774590+00:00,2025-07-21 03:26:27.774590+00:00,,,100,100,0,0,0,,,2810477830600,2810478038600,208000,1,yhjj994,,0
1248,1,1,0,yhjj908,2025-07-21 03:27:14.003774+00:00,2025-07-21 03:27:14.003774+00:00,,,1,2,0,0,0,,,2856705822300,2856705898800,76500,1,yhjj908,,0
1248,1,2,0,yhjj821,2025-07-21 03:27:14.004594+00:00,2025-07-21 03:27:14.004594+00:00,,,2,3,0,0,0,,,2856706571800,2856707267900,696100,1,yhjj821,,0
1248,1,3,0,yhjj883,2025-07-21 03:27:14.007855+00:00,2025-07-21 03:27:14.007855+00:00,,,3,4,0,0,0,,,2856710304300,2856710363700,59400,1,yhjj883,,0
1248,1,4,0,yhjj921,2025-07-21 03:27:14.010883+00:00,2025-07-21 03:27:14.010883+00:00,,,4,5,0,0,0,,,2856713848900,2856713896600,47700,1,yhjj921,,0
1248,1,5,0,yhjj820,2025-07-21 03:27:14.014937+00:00,2025-07-21 03:27:14.014937+00:00,,,5,6,0,0,0,,,2856716957500,2856717004500,47000,1,yhjj820,,0
1248,1,6,0,yhjj940,2025-07-21 03:27:14.033601+00:00,2025-07-21 03:27:14.033601+00:00,,,6,7,0,0,0,,,2856736967300,2856737040200,72900,1,yhjj940,,0
1248,1,7,0,yhjj840,2025-07-21 03:27:14.033601+00:00,2025-07-21 03:27:14.033601+00:00,,,7,8,0,0,0,,,2856737157500,2856737205800,48300,1,yhjj840,,0
1248,1,8,0,yhjj827,2025-07-21 03:27:14.038987+00:00,2025-07-21 03:27:14.038987+00:00,,,8,9,0,0,0,,,2856743649900,2856743700900,51000,1,yhjj827,,0
1248,1,9,0,yhjj845,2025-07-21 03:27:14.059317+00:00,2025-07-21 03:27:14.059317+00:00,,,9,10,0,0,0,,,2856761865400,2856761929000,63600,1,yhjj845,,0
1248,1,10,0,yhjj864,2025-07-21 03:27:14.063696+00:00,2025-07-21 03:27:14.063696+00:00,,,10,11,0,0,0,,,2856765870200,2856765921100,50900,1,yhjj864,,0
1248,1,11,0,yhjj905,2025-07-21 03:27:14.070694+00:00,2025-07-21 03:27:14.070694+00:00,,,11,12,0,0,0,,,2856773037200,2856773094200,57000,1,yhjj905,,0
1248,1,12,0,yhjj832,2025-07-21 03:27:14.071695+00:00,2025-07-21 03:27:14.071695+00:00,,,12,13,0,0,0,,,2856774302000,2856774358200,56200,1,yhjj832,,0
1248,1,13,0,yhjj851,2025-07-21 03:27:14.072695+00:00,2025-07-21 03:27:14.072695+00:00,,,13,14,0,0,0,,,2856774826800,2856774875100,48300,1,yhjj851,,0
1248,1,14,0,yhjj989,2025-07-21 03:27:14.072695+00:00,2025-07-21 03:27:14.072695+00:00,,,14,15,0,0,0,,,2856775223400,2856775273500,50100,1,yhjj989,,0
1248,1,15,0,yhjj854,2025-07-21 03:27:14.077601+00:00,2025-07-21 03:27:14.077601+00:00,,,15,16,0,0,0,,,2856779888100,2856779949000,60900,1,yhjj854,,0
1248,1,16,0,yhjj890,2025-07-21 03:27:14.077601+00:00,2025-07-21 03:27:14.077601+00:00,,,16,17,0,0,0,,,2856780374400,2856780434700,60300,1,yhjj890,,0
1248,1,17,0,yhjj926,2025-07-21 03:27:14.082602+00:00,2025-07-21 03:27:14.082602+00:00,,,17,18,0,0,0,,,2856785226000,2856785289800,63800,1,yhjj926,,0
1248,1,18,0,yhjj910,2025-07-21 03:27:14.084601+00:00,2025-07-21 03:27:14.084601+00:00,,,18,19,0,0,0,,,2856786792200,2856786840300,48100,1,yhjj910,,0
1248,1,19,0,yhjj886,2025-07-21 03:27:14.084601+00:00,2025-07-21 03:27:14.084601+00:00,,,19,20,0,0,0,,,2856787386000,2856787437000,51000,1,yhjj886,,0
1248,1,20,0,yhjj920,2025-07-21 03:27:14.085603+00:00,2025-07-21 03:27:14.085603+00:00,,,20,21,0,0,0,,,2856787645400,2856787758500,113100,1,yhjj920,,0
1248,2,21,0,yhjj985,2025-07-21 03:27:14.085603+00:00,2025-07-21 03:27:14.085603+00:00,,,21,22,0,0,0,,,2856787954300,2856788055600,101300,1,yhjj985,,0
1248,2,22,0,yhjj823,2025-07-21 03:27:14.087600+00:00,2025-07-21 03:27:14.087600+00:00,,,22,23,0,0,0,,,2856789646800,2856789694100,47300,1,yhjj823,,0
1248,2,23,0,yhjj1016,2025-07-21 03:27:14.087600+00:00,2025-07-21 03:27:14.087600+00:00,,,23,24,0,0,0,,,2856790149900,2856790205400,55500,1,yhjj1016,,0
1248,2,24,0,yhjj848,2025-07-21 03:27:14.088603+00:00,2025-07-21 03:27:14.088603+00:00,,,24,25,0,0,0,,,2856791142400,2856791201400,59000,1,yhjj848,,0
1248,2,25,0,yhjj912,2025-07-21 03:27:14.089603+00:00,2025-07-21 03:27:14.089603+00:00,,,25,26,0,0,0,,,2856791997200,2856792073200,76000,1,yhjj912,,0
1248,2,26,0,yhjj922,2025-07-21 03:27:14.090604+00:00,2025-07-21 03:27:14.090604+00:00,,,26,27,0,0,0,,,2856792768300,2856792832900,64600,1,yhjj922,,0
1248,2,27,0,yhjj991,2025-07-21 03:27:14.090604+00:00,2025-07-21 03:27:14.090604+00:00,,,27,28,0,0,0,,,2856793349300,2856793394300,45000,1,yhjj991,,0
1248,2,28,0,yhjj904,2025-07-21 03:27:14.093602+00:00,2025-07-21 03:27:14.093602+00:00,,,28,29,0,0,0,,,2856795776600,2856795831200,54600,1,yhjj904,,0
1248,2,29,0,yhjj829,2025-07-21 03:27:14.095602+00:00,2025-07-21 03:27:14.096606+00:00,,,29,30,0,0,0,,,2856798476800,2856798701600,224800,1,yhjj829,,0
1248,2,30,0,yhjj993,2025-07-21 03:27:14.096606+00:00,2025-07-21 03:27:14.096606+00:00,,,30,31,0,0,0,,,2856798758700,2856798863600,104900,1,yhjj993,,0
1248,2,31,0,yhjj917,2025-07-21 03:27:14.096606+00:00,2025-07-21 03:27:14.096606+00:00,,,31,32,0,0,0,,,2856799117100,2856799194600,77500,1,yhjj917,,0
1248,2,32,0,yhjj1006,2025-07-21 03:27:14.096606+00:00,2025-07-21 03:27:14.096606+00:00,,,32,33,0,0,0,,,2856799267300,2856799426400,159100,1,yhjj1006,,0
1248,2,33,0,yhjj855,2025-07-21 03:27:14.096606+00:00,2025-07-21 03:27:14.097604+00:00,,,33,34,0,0,0,,,2856799469000,2856799653500,184500,1,yhjj855,,0
1248,2,34,0,yhjj831,2025-07-21 03:27:14.097604+00:00,2025-07-21 03:27:14.097604+00:00,,,34,35,0,0,0,,,2856799990000,2856800213900,223900,1,yhjj831,,0
1248,2,35,0,yhjj852,2025-07-21 03:27:14.097604+00:00,2025-07-21 03:27:14.097604+00:00,,,35,36,0,0,0,,,2856800405500,2856800449700,44200,1,yhjj852,,0
1248,2,36,0,yhjj963,2025-07-21 03:27:14.098602+00:00,2025-07-21 03:27:14.098602+00:00,,,36,37,0,0,0,,,2856801441500,2856801493000,51500,1,yhjj963,,0
1248,2,37,0,yhjj1008,2025-07-21 03:27:14.099604+00:00,2025-07-21 03:27:14.099604+00:00,,,37,38,0,0,0,,,2856802055500,2856802299300,243800,1,yhjj1008,,0
1248,2,38,0,yhjj1005,2025-07-21 03:27:14.099604+00:00,2025-07-21 03:27:14.100602+00:00,,,38,39,0,0,0,,,2856802505900,2856802600900,95000,1,yhjj1005,,0
1248,2,39,0,yhjj834,2025-07-21 03:27:14.101605+00:00,2025-07-21 03:27:14.101605+00:00,,,39,40,0,0,0,,,2856803600200,2856803652500,52300,1,yhjj834,,0
1248,2,40,0,yhjj830,2025-07-21 03:27:14.101605+00:00,2025-07-21 03:27:14.101605+00:00,,,40,41,0,0,0,,,2856803974300,2856804102000,127700,1,yhjj830,,0
1248,3,41,0,yhjj819,2025-07-21 03:27:14.104602+00:00,2025-07-21 03:27:14.104602+00:00,,,41,42,0,0,0,,,2856806639600,2856806687800,48200,1,yhjj819,,0
1248,3,42,0,yhjj913,2025-07-21 03:27:14.104602+00:00,2025-07-21 03:27:14.104602+00:00,,,42,43,0,0,0,,,2856806960700,2856807018000,57300,1,yhjj913,,0
1248,3,43,0,yhjj915,2025-07-21 03:27:14.104602+00:00,2025-07-21 03:27:14.104602+00:00,,,43,44,0,0,0,,,2856807332700,2856807448200,115500,1,yhjj915,,0
1248,3,44,0,yhjj969,2025-07-21 03:27:14.104602+00:00,2025-07-21 03:27:14.105603+00:00,,,44,45,0,0,0,,,2856807538700,2856807644500,105800,1,yhjj969,,0
1248,3,45,0,yhjj885,2025-07-21 03:27:14.105603+00:00,2025-07-21 03:27:14.105603+00:00,,,45,46,0,0,0,,,2856807828300,2856807948300,120000,1,yhjj885,,0
1248,3,46,0,yhjj935,2025-07-21 03:27:14.105603+00:00,2025-07-21 03:27:14.106606+00:00,,,46,47,0,0,0,,,2856808514800,2856808657800,143000,1,yhjj935,,0
1248,3,47,0,yhjj844,2025-07-21 03:27:14.106606+00:00,2025-07-21 03:27:14.106606+00:00,,,47,48,0,0,0,,,2856808768400,2856808905900,137500,1,yhjj844,,0
1248,3,48,0,yhjj929,2025-07-21 03:27:14.106606+00:00,2025-07-21 03:27:14.106606+00:00,,,48,49,0,0,0,,,2856809259600,2856809321500,61900,1,yhjj929,,0
1248,3,49,0,yhjj943,2025-07-21 03:27:14.108603+00:00,2025-07-21 03:27:14.108603+00:00,,,49,50,0,0,0,,,2856810932900,2856811057300,124400,1,yhjj943,,0
1248,3,50,0,yhjj882,2025-07-21 03:27:14.109604+00:00,2025-07-21 03:27:14.109604+00:00,,,50,51,0,0,0,,,2856811734600,2856811789900,55300,1,yhjj882,,0
1248,3,51,0,yhjj949,2025-07-21 03:27:14.109604+00:00,2025-07-21 03:27:14.109604+00:00,,,51,52,0,0,0,,,2856811978700,2856812177500,198800,1,yhjj949,,0
1248,3,52,0,yhjj850,2025-07-21 03:27:14.109604+00:00,2025-07-21 03:27:14.109604+00:00,,,52,53,0,0,0,,,2856812477900,2856812531600,53700,1,yhjj850,,0
1248,3,53,0,yhjj837,2025-07-21 03:27:14.110604+00:00,2025-07-21 03:27:14.110604+00:00,,,53,54,0,0,0,,,2856813328000,2856813379000,51000,1,yhjj837,,0
1248,3,54,0,yhjj1004,2025-07-21 03:27:14.111603+00:00,2025-07-21 03:27:14.111603+00:00,,,54,55,0,0,0,,,2856814314600,2856814393200,78600,1,yhjj1004,,0
1248,3,55,0,yhjj934,2025-07-21 03:27:14.111603+00:00,2025-07-21 03:27:14.111603+00:00,,,55,56,0,0,0,,,2856814427000,2856814495700,68700,1,yhjj934,,0
1248,3,56,0,yhjj931,2025-07-21 03:27:14.112602+00:00,2025-07-21 03:27:14.112602+00:00,,,56,57,0,0,0,,,2856814679000,2856814772600,93600,1,yhjj931,,0
1248,3,57,0,yhjj950,2025-07-21 03:27:14.112602+00:00,2025-07-21 03:27:14.112602+00:00,,,57,58,0,0,0,,,2856815059600,2856815110400,50800,1,yhjj950,,0
1248,3,58,0,yhjj960,2025-07-21 03:27:14.112602+00:00,2025-07-21 03:27:14.112602+00:00,,,58,59,0,0,0,,,2856815334200,2856815390200,56000,1,yhjj960,,0
1248,3,59,0,yhjj999,2025-07-21 03:27:14.113604+00:00,2025-07-21 03:27:14.113604+00:00,,,59,60,0,0,0,,,2856816310300,2856816391900,81600,1,yhjj999,,0
1248,3,60,0,yhjj914,2025-07-21 03:27:14.113604+00:00,2025-07-21 03:27:14.113604+00:00,,,60,61,0,0,0,,,2856816462300,2856816536400,74100,1,yhjj914,,0
1248,4,61,0,yhjj951,2025-07-21 03:27:14.114603+00:00,2025-07-21 03:27:14.114603+00:00,,,61,62,0,0,0,,,2856816774700,2856816871500,96800,1,yhjj951,,0
1248,4,62,0,yhjj992,2025-07-21 03:27:14.114603+00:00,2025-07-21 03:27:14.114603+00:00,,,62,63,0,0,0,,,2856817374900,2856817429100,54200,1,yhjj992,,0
1248,4,63,0,yhjj1011,2025-07-21 03:27:14.115606+00:00,2025-07-21 03:27:14.115606+00:00,,,63,64,0,0,0,,,2856817938900,2856818059400,120500,1,yhjj1011,,0
1248,4,64,0,yhjj865,2025-07-21 03:27:14.115606+00:00,2025-07-21 03:27:14.115606+00:00,,,64,65,0,0,0,,,2856818142700,2856818212200,69500,1,yhjj865,,0
1248,4,65,0,yhjj833,2025-07-21 03:27:14.115606+00:00,2025-07-21 03:27:14.116610+00:00,,,65,66,0,0,0,,,2856818530300,2856818580300,50000,1,yhjj833,,0
1248,4,66,0,yhjj906,2025-07-21 03:27:14.116610+00:00,2025-07-21 03:27:14.116610+00:00,,,66,67,0,0,0,,,2856818893000,2856818952700,59700,1,yhjj906,,0
1248,4,67,0,yhjj927,2025-07-21 03:27:14.116610+00:00,2025-07-21 03:27:14.116610+00:00,,,67,68,0,0,0,,,2856819020000,2856819064500,44500,1,yhjj927,,0
1248,4,68,0,yhjj987,2025-07-21 03:27:14.116610+00:00,2025-07-21 03:27:14.116610+00:00,,,68,69,0,0,0,,,2856819335000,2856819421400,86400,1,yhjj987,,0
1248,4,69,0,yhjj961,2025-07-21 03:27:14.116610+00:00,2025-07-21 03:27:14.116610+00:00,,,69,70,0,0,0,,,2856819491500,2856819561800,70300,1,yhjj961,,0
1248,4,70,0,yhjj1010,2025-07-21 03:27:14.117603+00:00,2025-07-21 03:27:14.117603+00:00,,,70,71,0,0,0,,,2856819990000,2856820075300,85300,1,yhjj1010,,0
1248,4,71,0,yhjj938,2025-07-21 03:27:14.117603+00:00,2025-07-21 03:27:14.117603+00:00,,,71,72,0,0,0,,,2856820164800,2856820235200,70400,1,yhjj938,,0
1248,4,72,0,yhjj824,2025-07-21 03:27:14.120601+00:00,2025-07-21 03:27:14.121603+00:00,,,72,73,0,0,0,,,2856823516300,2856823732900,216600,1,yhjj824,,0
1248,4,73,0,yhjj947,2025-07-21 03:27:14.121603+00:00,2025-07-21 03:27:14.121603+00:00,,,73,74,0,0,0,,,2856823809000,2856823907700,98700,1,yhjj947,,0
1248,4,74,0,yhjj849,2025-07-21 03:27:14.121603+00:00,2025-07-21 03:27:14.121603+00:00,,,74,75,0,0,0,,,2856824022800,2856824089800,67000,1,yhjj849,,0
1248,4,75,0,yhjj858,2025-07-21 03:27:14.121603+00:00,2025-07-21 03:27:14.121603+00:00,,,75,76,0,0,0,,,2856824216300,2856824292200,75900,1,yhjj858,,0
1248,4,76,0,yhjj955,2025-07-21 03:27:14.122605+00:00,2025-07-21 03:27:14.122605+00:00,,,76,77,0,0,0,,,2856824664500,2856824889000,224500,1,yhjj955,,0
1248,4,77,0,yhjj880,2025-07-21 03:27:14.122605+00:00,2025-07-21 03:27:14.122605+00:00,,,77,78,0,0,0,,,2856824947400,2856825011000,63600,1,yhjj880,,0
1248,4,78,0,yhjj863,2025-07-21 03:27:14.122605+00:00,2025-07-21 03:27:14.122605+00:00,,,78,79,0,0,0,,,2856825107200,2856825166300,59100,1,yhjj863,,0
1248,4,79,0,yhjj856,2025-07-21 03:27:14.123604+00:00,2025-07-21 03:27:14.123604+00:00,,,79,80,0,0,0,,,2856825920100,2856826164300,244200,1,yhjj856,,0
1248,4,80,0,yhjj970,2025-07-21 03:27:14.123604+00:00,2025-07-21 03:27:14.123604+00:00,,,80,81,0,0,0,,,2856826204400,2856826287000,82600,1,yhjj970,,0
1248,5,81,0,yhjj826,2025-07-21 03:27:14.124605+00:00,2025-07-21 03:27:14.124605+00:00,,,81,82,0,0,0,,,2856827073000,2856827123100,50100,1,yhjj826,,0
1248,5,82,0,yhjj998,2025-07-21 03:27:14.124605+00:00,2025-07-21 03:27:14.124605+00:00,,,82,83,0,0,0,,,2856827240700,2856827534800,294100,1,yhjj998,,0
1248,5,83,0,yhjj898,2025-07-21 03:27:14.125604+00:00,2025-07-21 03:27:14.125604+00:00,,,83,84,0,0,0,,,2856827575800,2856827698900,123100,1,yhjj898,,0
1248,5,84,0,yhjj918,2025-07-21 03:27:14.125604+00:00,2025-07-21 03:27:14.125604+00:00,,,84,85,0,0,0,,,2856827729100,2856827896900,167800,1,yhjj918,,0
1248,5,85,0,yhjj937,2025-07-21 03:27:14.125604+00:00,2025-07-21 03:27:14.126604+00:00,,,85,86,0,0,0,,,2856827954300,2856828701800,747500,1,yhjj937,,0
1248,5,86,0,yhjj897,2025-07-21 03:27:14.126604+00:00,2025-07-21 03:27:14.126604+00:00,,,86,87,0,0,0,,,2856828825700,2856828972300,146600,1,yhjj897,,0
1248,5,87,0,yhjj971,2025-07-21 03:27:14.126604+00:00,2025-07-21 03:27:14.126604+00:00,,,87,88,0,0,0,,,2856829008300,2856829082700,74400,1,yhjj971,,0
1248,5,88,0,yhjj957,2025-07-21 03:27:14.126604+00:00,2025-07-21 03:27:14.126604+00:00,,,88,89,0,0,0,,,2856829261500,2856829349900,88400,1,yhjj957,,0
1248,5,89,0,yhjj873,2025-07-21 03:27:14.127604+00:00,2025-07-21 03:27:14.127604+00:00,,,89,90,0,0,0,,,2856829631500,2856829894400,262900,1,yhjj873,,0
1248,5,90,0,yhjj822,2025-07-21 03:27:14.127604+00:00,2025-07-21 03:27:14.127604+00:00,,,90,91,0,0,0,,,2856830016900,2856830067900,51000,1,yhjj822,,0
1248,5,91,0,yhjj870,2025-07-21 03:27:14.127604+00:00,2025-07-21 03:27:14.127604+00:00,,,91,92,0,0,0,,,2856830169000,2856830240900,71900,1,yhjj870,,0
1248,5,92,0,yhjj1003,2025-07-21 03:27:14.127604+00:00,2025-07-21 03:27:14.127604+00:00,,,92,93,0,0,0,,,2856830275200,2856830516000,240800,1,yhjj1003,,0
1248,5,93,0,yhjj1002,2025-07-21 03:27:14.128604+00:00,2025-07-21 03:27:14.128604+00:00,,,93,94,0,0,0,,,2856831452200,2856831502900,50700,1,yhjj1002,,0
1248,5,94,0,yhjj968,2025-07-21 03:27:14.129605+00:00,2025-07-21 03:27:14.129605+00:00,,,94,95,0,0,0,,,2856831801400,2856831981900,180500,1,yhjj968,,0
1248,5,95,0,yhjj1014,2025-07-21 03:27:14.129605+00:00,2025-07-21 03:27:14.129605+00:00,,,95,96,0,0,0,,,2856832033300,2856832476300,443000,1,yhjj1014,,0
1248,5,96,0,yhjj942,2025-07-21 03:27:14.129605+00:00,2025-07-21 03:27:14.130607+00:00,,,96,97,0,0,0,,,2856832547200,2856832922800,375600,1,yhjj942,,0
1248,5,97,0,yhjj925,2025-07-21 03:27:14.130607+00:00,2025-07-21 03:27:14.130607+00:00,,,97,98,0,0,0,,,2856832969700,2856833046000,76300,1,yhjj925,,0
1248,5,98,0,yhjj962,2025-07-21 03:27:14.130607+00:00,2025-07-21 03:27:14.130607+00:00,,,98,99,0,0,0,,,2856833087000,2856833163200,76200,1,yhjj962,,0
1248,5,99,0,yhjj983,2025-07-21 03:27:14.130607+00:00,2025-07-21 03:27:14.130607+00:00,,,99,100,0,0,0,,,2856833297900,2856833379500,81600,1,yhjj983,,0
1248,5,100,0,yhjj853,2025-07-21 03:27:14.131605+00:00,2025-07-21 03:27:14.132603+00:00,,,100,100,0,0,0,,,2856833798900,2856835450700,1651800,1,yhjj853,,0
1248,6,101,0,yhjj888,2025-07-21 03:27:14.133605+00:00,2025-07-21 03:27:14.133605+00:00,,,100,100,0,0,0,,,2856835696200,2856835865800,169600,1,yhjj888,,0
1248,6,102,0,yhjj976,2025-07-21 03:27:14.134602+00:00,2025-07-21 03:27:14.135308+00:00,,,100,100,0,0,0,,,2856837103600,2856837517000,413400,1,yhjj976,,0
1248,6,103,0,yhjj868,2025-07-21 03:27:14.135308+00:00,2025-07-21 03:27:14.135308+00:00,,,100,100,0,0,0,,,2856838302100,2856838867200,565100,1,yhjj868,,0
1248,6,104,0,yhjj902,2025-07-21 03:27:14.135308+00:00,2025-07-21 03:27:14.135308+00:00,,,100,100,0,0,0,,,2856838988000,2856839184800,196800,1,yhjj902,,0
1248,6,105,0,yhjj936,2025-07-21 03:27:14.135308+00:00,2025-07-21 03:27:14.137315+00:00,,,100,100,0,0,0,,,2856839273200,2856839923800,650600,1,yhjj936,,0
1248,6,106,0,yhjj896,2025-07-21 03:27:14.137315+00:00,2025-07-21 03:27:14.139324+00:00,,,100,100,0,0,0,,,2856840119100,2856842283100,2164000,1,yhjj896,,0
1248,6,107,0,yhjj965,2025-07-21 03:27:14.139324+00:00,2025-07-21 03:27:14.139324+00:00,,,100,100,0,0,0,,,2856842423100,2856842447600,24500,1,yhjj965,,0
1248,6,108,0,yhjj1012,2025-07-21 03:27:14.139324+00:00,2025-07-21 03:27:14.139324+00:00,,,100,100,0,0,0,,,2856842534800,2856842734900,200100,1,yhjj1012,,0
1248,6,109,0,yhjj932,2025-07-21 03:27:14.139324+00:00,2025-07-21 03:27:14.139324+00:00,,,100,100,0,0,0,,,2856842844100,2856843229500,385400,1,yhjj932,,0
1248,6,110,0,yhjj981,2025-07-21 03:27:14.141338+00:00,2025-07-21 03:27:14.141338+00:00,,,100,100,0,0,0,,,2856843581300,2856843631700,50400,1,yhjj981,,0
1248,6,111,0,yhjj875,2025-07-21 03:27:14.141338+00:00,2025-07-21 03:27:14.142143+00:00,,,100,100,0,0,0,,,2856843772400,2856844910200,1137800,1,yhjj875,,0
1248,6,112,0,yhjj979,2025-07-21 03:27:14.142143+00:00,2025-07-21 03:27:14.143498+00:00,,,100,100,0,0,0,,,2856845336000,2856845848300,512300,1,yhjj979,,0
1248,6,113,0,yhjj964,2025-07-21 03:27:14.143498+00:00,2025-07-21 03:27:14.144865+00:00,,,100,100,0,0,0,,,2856846369000,2856846841700,472700,1,yhjj964,,0
1248,6,114,0,yhjj986,2025-07-21 03:27:14.144865+00:00,2025-07-21 03:27:14.144865+00:00,,,100,100,0,0,0,,,2856847054900,2856847109300,54400,1,yhjj986,,0
1248,6,115,0,yhjj966,2025-07-21 03:27:14.144865+00:00,2025-07-21 03:27:14.144865+00:00,,,100,100,0,0,0,,,2856847209700,2856847261100,51400,1,yhjj966,,0
1248,6,116,0,yhjj894,2025-07-21 03:27:14.144865+00:00,2025-07-21 03:27:14.144865+00:00,,,100,100,0,0,0,,,2856847339700,2856847448300,108600,1,yhjj894,,0
1248,6,117,0,yhjj919,2025-07-21 03:27:14.144865+00:00,2025-07-21 03:27:14.144865+00:00,,,100,100,0,0,0,,,2856847632100,2856847712300,80200,1,yhjj919,,0
1248,6,118,0,yhjj956,2025-07-21 03:27:14.145874+00:00,2025-07-21 03:27:14.145874+00:00,,,100,100,0,0,0,,,2856847919000,2856847980600,61600,1,yhjj956,,0
1248,6,119,0,yhjj825,2025-07-21 03:27:14.145874+00:00,2025-07-21 03:27:14.145874+00:00,,,100,100,0,0,0,,,2856848247600,2856848319900,72300,1,yhjj825,,0
1248,6,120,0,yhjj839,2025-07-21 03:27:14.145874+00:00,2025-07-21 03:27:14.146932+00:00,,,100,100,0,0,0,,,2856848397200,2856848902400,505200,1,yhjj839,,0
1248,7,121,0,yhjj835,2025-07-21 03:27:14.146932+00:00,2025-07-21 03:27:14.146932+00:00,,,100,100,0,0,0,,,2856849019500,2856849057900,38400,1,yhjj835,,0
1248,7,122,0,yhjj892,2025-07-21 03:27:14.146932+00:00,2025-07-21 03:27:14.146932+00:00,,,100,100,0,0,0,,,2856849128800,2856849177300,48500,1,yhjj892,,0
1248,7,123,0,yhjj909,2025-07-21 03:27:14.146932+00:00,2025-07-21 03:27:14.146932+00:00,,,100,100,0,0,0,,,2856849266700,2856849302100,35400,1,yhjj909,,0
1248,7,124,0,yhjj967,2025-07-21 03:27:14.146932+00:00,2025-07-21 03:27:14.146932+00:00,,,100,100,0,0,0,,,2856849422400,2856849567100,144700,1,yhjj967,,0
1248,7,125,0,yhjj893,2025-07-21 03:27:14.146932+00:00,2025-07-21 03:27:14.146932+00:00,,,100,100,0,0,0,,,2856849686300,2856849734500,48200,1,yhjj893,,0
1248,7,126,0,yhjj1018,2025-07-21 03:27:14.147930+00:00,2025-07-21 03:27:14.147930+00:00,,,100,100,0,0,0,,,2856850058100,2856850306300,248200,1,yhjj1018,,0
1248,7,127,0,yhjj871,2025-07-21 03:27:14.147930+00:00,2025-07-21 03:27:14.147930+00:00,,,100,100,0,0,0,,,2856850797500,2856850828700,31200,1,yhjj871,,0
1248,7,128,0,yhjj879,2025-07-21 03:27:14.148929+00:00,2025-07-21 03:27:14.148929+00:00,,,100,100,0,0,0,,,2856850916900,2856850980800,63900,1,yhjj879,,0
1248,7,129,0,yhjj874,2025-07-21 03:27:14.148929+00:00,2025-07-21 03:27:14.149928+00:00,,,100,100,0,0,0,,,2856851094000,2856852274300,1180300,1,yhjj874,,0
1248,7,130,0,yhjj895,2025-07-21 03:27:14.149928+00:00,2025-07-21 03:27:14.149928+00:00,,,100,100,0,0,0,,,2856852400800,2856852438600,37800,1,yhjj895,,0
1248,7,131,0,yhjj997,2025-07-21 03:27:14.149928+00:00,2025-07-21 03:27:14.149928+00:00,,,100,100,0,0,0,,,2856852546400,2856852593200,46800,1,yhjj997,,0
1248,7,132,0,yhjj866,2025-07-21 03:27:14.149928+00:00,2025-07-21 03:27:14.150929+00:00,,,100,100,0,0,0,,,2856852717800,2856853078800,361000,1,yhjj866,,0
1248,7,133,0,yhjj828,2025-07-21 03:27:14.150929+00:00,2025-07-21 03:27:14.150929+00:00,,,100,100,0,0,0,,,2856853259800,2856853361200,101400,1,yhjj828,,0
1248,7,134,0,yhjj959,2025-07-21 03:27:14.150929+00:00,2025-07-21 03:27:14.150929+00:00,,,100,100,0,0,0,,,2856853429700,2856853466600,36900,1,yhjj959,,0
1248,7,135,0,yhjj911,2025-07-21 03:27:14.150929+00:00,2025-07-21 03:27:14.150929+00:00,,,100,100,0,0,0,,,2856853526500,2856853599500,73000,1,yhjj911,,0
1248,7,136,0,yhjj841,2025-07-21 03:27:14.150929+00:00,2025-07-21 03:27:14.150929+00:00,,,100,100,0,0,0,,,2856853674400,2856853722500,48100,1,yhjj841,,0
1248,7,137,0,yhjj843,2025-07-21 03:27:14.151931+00:00,2025-07-21 03:27:14.151931+00:00,,,100,100,0,0,0,,,2856853937400,2856854007100,69700,1,yhjj843,,0
1248,7,138,0,yhjj924,2025-07-21 03:27:14.151931+00:00,2025-07-21 03:27:14.151931+00:00,,,100,100,0,0,0,,,2856854166700,2856854284100,117400,1,yhjj924,,0
1248,7,139,0,yhjj842,2025-07-21 03:27:14.151931+00:00,2025-07-21 03:27:14.151931+00:00,,,100,100,0,0,0,,,2856854391400,2856854719900,328500,1,yhjj842,,0
1248,7,140,0,yhjj846,2025-07-21 03:27:14.153246+00:00,2025-07-21 03:27:14.153246+00:00,,,100,100,0,0,0,,,2856855843100,2856855875300,32200,1,yhjj846,,0
