roomNumber,bin,room_entry_sequence,user_id,prev_entry_time,curr_entry_time,prev_people,curr_people,expected_people,max_people,anomaly_type,over_capacity_amount,over_capacity_curr,over_capacity_max,true_critical_section_start,true_critical_section_end,true_critical_section_duration,true_critical_section_nanoTime_start,true_critical_section_nanoTime_end,true_critical_section_duration_nanos,contention_group_size,contention_user_ids,intervening_users_in_critical_section,intervening_user_count_critical
1186,5,94,yhjj823,2025-07-17 09:02:41.973440+00:00,2025-07-17 09:02:41.973440+00:00,94,95,95.0,100,,0,0,0,,,,27543694142300,27543694208300,66000,1,yhjj823,,0
1186,5,95,yhjj909,2025-07-17 09:02:41.973440+00:00,2025-07-17 09:02:41.973440+00:00,95,96,96.0,100,,0,0,0,,,,27543694330300,27543694371800,41500,1,yhjj909,,0
1186,5,96,yhjj826,2025-07-17 09:02:41.975440+00:00,2025-07-17 09:02:41.975440+00:00,96,97,97.0,100,,0,0,0,,,,27543695994500,27543696031200,36700,1,yhjj826,,0
1186,5,97,yhjj884,2025-07-17 09:02:41.975440+00:00,2025-07-17 09:02:41.975440+00:00,97,98,98.0,100,,0,0,0,,,,27543696102700,27543696131500,28800,1,yhjj884,,0
1186,5,98,yhjj969,2025-07-17 09:02:41.975440+00:00,2025-07-17 09:02:41.975440+00:00,98,99,99.0,100,,0,0,0,,,,27543696313400,27543696352300,38900,1,yhjj969,,0
1186,5,99,yhjj843,2025-07-17 09:02:41.975440+00:00,2025-07-17 09:02:41.976440+00:00,99,100,100.0,100,,0,0,0,,,,27543696595500,27543696654900,59400,1,yhjj843,,0
1186,5,100,yhjj994,2025-07-17 09:02:41.977441+00:00,2025-07-17 09:02:41.977441+00:00,100,100,,100,,0,0,0,,,,27543697778000,27543697797300,19300,1,yhjj994,,0
1186,6,101,yhjj852,2025-07-17 09:02:41.977441+00:00,2025-07-17 09:02:41.977441+00:00,100,100,,100,,0,0,0,,,,27543698128600,27543698158700,30100,1,yhjj852,,0
1186,6,102,yhjj995,2025-07-17 09:02:41.977441+00:00,2025-07-17 09:02:41.977441+00:00,100,100,,100,,0,0,0,,,,27543698269700,27543698287000,17300,1,yhjj995,,0
1186,6,103,yhjj867,2025-07-17 09:02:41.977441+00:00,2025-07-17 09:02:41.977441+00:00,100,100,,100,,0,0,0,,,,27543698341500,27543698375000,33500,1,yhjj867,,0
1186,6,104,yhjj996,2025-07-17 09:02:41.978441+00:00,2025-07-17 09:02:41.978441+00:00,100,100,,100,,0,0,0,,,,27543698762400,27543698781600,19200,1,yhjj996,,0
1186,6,105,yhjj944,2025-07-17 09:02:41.978441+00:00,2025-07-17 09:02:41.978441+00:00,100,100,,100,,0,0,0,,,,27543698903700,27543698975800,72100,1,yhjj944,,0
1186,6,106,yhjj975,2025-07-17 09:02:41.978441+00:00,2025-07-17 09:02:41.978441+00:00,100,100,,100,,0,0,0,,,,27543699042300,27543699062700,20400,1,yhjj975,,0
1186,6,107,yhjj846,2025-07-17 09:02:41.978441+00:00,2025-07-17 09:02:41.978441+00:00,100,100,,100,,0,0,0,,,,27543699309700,27543699486600,176900,1,yhjj846,,0
1186,6,108,yhjj902,2025-07-17 09:02:41.979442+00:00,2025-07-17 09:02:41.979442+00:00,100,100,,100,,0,0,0,,,,27543699680100,27543699697900,17800,1,yhjj902,,0
1186,6,109,yhjj931,2025-07-17 09:02:41.979442+00:00,2025-07-17 09:02:41.979442+00:00,100,100,,100,,0,0,0,,,,27543700192100,27543700314100,122000,1,yhjj931,,0
1186,6,110,yhjj1004,2025-07-17 09:02:41.979442+00:00,2025-07-17 09:02:41.979442+00:00,100,100,,100,,0,0,0,,,,27543700447900,27543700495600,47700,1,yhjj1004,,0
1186,6,111,yhjj1012,2025-07-17 09:02:41.980443+00:00,2025-07-17 09:02:41.980443+00:00,100,100,,100,,0,0,0,,,,27543700693300,27543700901300,208000,1,yhjj1012,,0
1186,6,112,yhjj838,2025-07-17 09:02:41.981441+00:00,2025-07-17 09:02:41.981441+00:00,100,100,,100,,0,0,0,,,,27543701746100,27543701825900,79800,1,yhjj838,,0
1186,6,113,yhjj933,2025-07-17 09:02:41.981441+00:00,2025-07-17 09:02:41.981441+00:00,100,100,,100,,0,0,0,,,,27543702112500,27543702157600,45100,1,yhjj933,,0
1186,6,114,yhjj985,2025-07-17 09:02:41.981441+00:00,2025-07-17 09:02:41.981441+00:00,100,100,,100,,0,0,0,,,,27543702256600,27543702287600,31000,1,yhjj985,,0
1186,6,115,yhjj839,2025-07-17 09:02:41.982443+00:00,2025-07-17 09:02:41.982443+00:00,100,100,,100,,0,0,0,,,,27543703280700,27543703299500,18800,1,yhjj839,,0
1186,6,116,yhjj1007,2025-07-17 09:02:41.983442+00:00,2025-07-17 09:02:41.983442+00:00,100,100,,100,,0,0,0,,,,27543704076100,27543704103700,27600,1,yhjj1007,,0
1186,6,117,yhjj880,2025-07-17 09:02:41.983442+00:00,2025-07-17 09:02:41.983442+00:00,100,100,,100,,0,0,0,,,,27543704480200,27543704497100,16900,1,yhjj880,,0
1186,6,118,yhjj882,2025-07-17 09:02:41.984442+00:00,2025-07-17 09:02:41.984442+00:00,100,100,,100,,0,0,0,,,,27543704740500,27543704761100,20600,1,yhjj882,,0
1186,6,119,yhjj974,2025-07-17 09:02:41.984442+00:00,2025-07-17 09:02:41.984442+00:00,100,100,,100,,0,0,0,,,,27543704867500,27543704889100,21600,1,yhjj974,,0
1186,6,120,yhjj878,2025-07-17 09:02:41.984442+00:00,2025-07-17 09:02:41.984442+00:00,100,100,,100,,0,0,0,,,,27543704965000,27543704996800,31800,1,yhjj878,,0
1186,7,121,yhjj948,2025-07-17 09:02:41.984442+00:00,2025-07-17 09:02:41.984442+00:00,100,100,,100,,0,0,0,,,,27543705341800,27543705387300,45500,1,yhjj948,,0
1186,7,122,yhjj953,2025-07-17 09:02:41.985440+00:00,2025-07-17 09:02:41.985440+00:00,100,100,,100,,0,0,0,,,,27543705665800,27543705763500,97700,1,yhjj953,,0
1186,7,123,yhjj952,2025-07-17 09:02:41.985440+00:00,2025-07-17 09:02:41.985440+00:00,100,100,,100,,0,0,0,,,,27543705953800,27543706256300,302500,1,yhjj952,,0
1186,7,124,yhjj1010,2025-07-17 09:02:41.985440+00:00,2025-07-17 09:02:41.985440+00:00,100,100,,100,,0,0,0,,,,27543706418600,27543706605100,186500,1,yhjj1010,,0
1186,7,125,yhjj943,2025-07-17 09:02:41.986449+00:00,2025-07-17 09:02:41.986449+00:00,100,100,,100,,0,0,0,,,,27543706767800,27543706858200,90400,1,yhjj943,,0
1186,7,126,yhjj965,2025-07-17 09:02:41.986449+00:00,2025-07-17 09:02:41.986449+00:00,100,100,,100,,0,0,0,,,,27543707084400,27543707147200,62800,1,yhjj965,,0
1186,7,127,yhjj993,2025-07-17 09:02:41.986449+00:00,2025-07-17 09:02:41.986449+00:00,100,100,,100,,0,0,0,,,,27543707325200,27543707351300,26100,1,yhjj993,,0
1186,7,128,yhjj968,2025-07-17 09:02:41.987441+00:00,2025-07-17 09:02:41.987441+00:00,100,100,,100,,0,0,0,,,,27543707910800,27543707980800,70000,1,yhjj968,,0
1186,7,129,yhjj911,2025-07-17 09:02:41.987441+00:00,2025-07-17 09:02:41.987441+00:00,100,100,,100,,0,0,0,,,,27543708164500,27543708206900,42400,1,yhjj911,,0
1186,7,130,yhjj871,2025-07-17 09:02:41.987441+00:00,2025-07-17 09:02:41.987441+00:00,100,100,,100,,0,0,0,,,,27543708396300,27543708411300,15000,1,yhjj871,,0
1186,7,131,yhjj1003,2025-07-17 09:02:41.988441+00:00,2025-07-17 09:02:41.989440+00:00,100,100,,100,,0,0,0,,,,27543709467800,27543709654100,186300,1,yhjj1003,,0
1186,7,132,yhjj820,2025-07-17 09:02:41.989440+00:00,2025-07-17 09:02:41.989440+00:00,100,100,,100,,0,0,0,,,,27543709836300,27543709870600,34300,1,yhjj820,,0
1186,7,133,yhjj1015,2025-07-17 09:02:41.989440+00:00,2025-07-17 09:02:41.989440+00:00,100,100,,100,,0,0,0,,,,27543709944400,27543709977700,33300,1,yhjj1015,,0
1186,7,134,yhjj916,2025-07-17 09:02:41.989440+00:00,2025-07-17 09:02:41.989440+00:00,100,100,,100,,0,0,0,,,,27543710169200,27543710198100,28900,1,yhjj916,,0
1186,7,135,yhjj1017,2025-07-17 09:02:41.989440+00:00,2025-07-17 09:02:41.989440+00:00,100,100,,100,,0,0,0,,,,27543710238500,27543710259800,21300,1,yhjj1017,,0
1186,7,136,yhjj941,2025-07-17 09:02:41.990441+00:00,2025-07-17 09:02:41.990441+00:00,100,100,,100,,0,0,0,,,,27543711017300,27543711034700,17400,1,yhjj941,,0
1186,7,137,yhjj898,2025-07-17 09:02:41.990441+00:00,2025-07-17 09:02:41.990441+00:00,100,100,,100,,0,0,0,,,,27543711116300,27543711135600,19300,1,yhjj898,,0
1186,7,138,yhjj873,2025-07-17 09:02:41.991440+00:00,2025-07-17 09:02:41.991440+00:00,100,100,,100,,0,0,0,,,,27543711862300,27543711899000,36700,1,yhjj873,,0
1186,7,139,yhjj915,2025-07-17 09:02:41.992441+00:00,2025-07-17 09:02:41.992441+00:00,100,100,,100,,0,0,0,,,,27543712731600,27543712750300,18700,1,yhjj915,,0
1186,7,140,yhjj870,2025-07-17 09:02:41.992441+00:00,2025-07-17 09:02:41.992441+00:00,100,100,,100,,0,0,0,,,,27543713570800,27543713589700,18900,1,yhjj870,,0
1186,8,141,yhjj899,2025-07-17 09:02:41.993441+00:00,2025-07-17 09:02:41.993441+00:00,100,100,,100,,0,0,0,,,,27543713798000,27543713865400,67400,1,yhjj899,,0
1186,8,142,yhjj829,2025-07-17 09:02:41.993441+00:00,2025-07-17 09:02:41.993441+00:00,100,100,,100,,0,0,0,,,,27543713968500,27543714002400,33900,1,yhjj829,,0
1186,8,143,yhjj988,2025-07-17 09:02:41.993441+00:00,2025-07-17 09:02:41.994440+00:00,100,100,,100,,0,0,0,,,,27543714584100,27543714901900,317800,1,yhjj988,,0
1186,8,144,yhjj894,2025-07-17 09:02:41.995441+00:00,2025-07-17 09:02:41.995441+00:00,100,100,,100,,0,0,0,,,,27543715728100,27543715864100,136000,1,yhjj894,,0
1186,8,145,yhjj984,2025-07-17 09:02:41.995441+00:00,2025-07-17 09:02:41.995441+00:00,100,100,,100,,0,0,0,,,,27543716066600,27543716088500,21900,1,yhjj984,,0
1186,8,146,yhjj980,2025-07-17 09:02:41.995441+00:00,2025-07-17 09:02:41.995441+00:00,100,100,,100,,0,0,0,,,,27543716224200,27543716255100,30900,1,yhjj980,,0
1186,8,147,yhjj937,2025-07-17 09:02:41.996441+00:00,2025-07-17 09:02:41.996441+00:00,100,100,,100,,0,0,0,,,,27543716663900,27543716689700,25800,1,yhjj937,,0
1186,8,148,yhjj934,2025-07-17 09:02:41.996441+00:00,2025-07-17 09:02:41.996441+00:00,100,100,,100,,0,0,0,,,,27543716766800,27543717226500,459700,1,yhjj934,,0
1186,8,149,yhjj950,2025-07-17 09:02:41.996441+00:00,2025-07-17 09:02:41.996441+00:00,100,100,,100,,0,0,0,,,,27543717518000,27543717561600,43600,1,yhjj950,,0
1186,8,150,yhjj855,2025-07-17 09:02:41.997441+00:00,2025-07-17 09:02:41.997441+00:00,100,100,,100,,0,0,0,,,,27543717715400,27543717776400,61000,1,yhjj855,,0
1186,8,151,yhjj896,2025-07-17 09:02:41.997441+00:00,2025-07-17 09:02:41.997441+00:00,100,100,,100,,0,0,0,,,,27543717871500,27543717907300,35800,1,yhjj896,,0
1186,8,152,yhjj963,2025-07-17 09:02:41.998440+00:00,2025-07-17 09:02:41.998440+00:00,100,100,,100,,0,0,0,,,,27543718790200,27543718809200,19000,1,yhjj963,,0
1186,8,153,yhjj1018,2025-07-17 09:02:41.998440+00:00,2025-07-17 09:02:41.998440+00:00,100,100,,100,,0,0,0,,,,27543718993400,27543719012100,18700,1,yhjj1018,,0
1186,8,154,yhjj930,2025-07-17 09:02:41.998440+00:00,2025-07-17 09:02:41.998440+00:00,100,100,,100,,0,0,0,,,,27543719087800,27543719119700,31900,1,yhjj930,,0
1186,8,155,yhjj1008,2025-07-17 09:02:41.998440+00:00,2025-07-17 09:02:41.998440+00:00,100,100,,100,,0,0,0,,,,27543719281800,27543719306000,24200,1,yhjj1008,,0
1186,8,156,yhjj945,2025-07-17 09:02:41.998440+00:00,2025-07-17 09:02:41.998440+00:00,100,100,,100,,0,0,0,,,,27543719373900,27543719411100,37200,1,yhjj945,,0
1186,8,157,yhjj837,2025-07-17 09:02:41.999441+00:00,2025-07-17 09:02:41.999441+00:00,100,100,,100,,0,0,0,,,,27543720186000,27543720204800,18800,1,yhjj837,,0
1186,8,158,yhjj819,2025-07-17 09:02:41.999441+00:00,2025-07-17 09:02:42.000441+00:00,100,100,,100,,0,0,0,,,,27543720607200,27543720635100,27900,1,yhjj819,,0
1186,8,159,yhjj999,2025-07-17 09:02:42.000441+00:00,2025-07-17 09:02:42.000441+00:00,100,100,,100,,0,0,0,,,,27543721203500,27543721221500,18000,1,yhjj999,,0
1186,8,160,yhjj966,2025-07-17 09:02:42.001443+00:00,2025-07-17 09:02:42.002440+00:00,100,100,,100,,0,0,0,,,,27543722537100,27543722744200,207100,1,yhjj966,,0
1186,9,161,yhjj1016,2025-07-17 09:02:42.002440+00:00,2025-07-17 09:02:42.002440+00:00,100,100,,100,,0,0,0,,,,27543722899000,27543722934600,35600,1,yhjj1016,,0
1186,9,162,yhjj821,2025-07-17 09:02:42.002440+00:00,2025-07-17 09:02:42.002440+00:00,100,100,,100,,0,0,0,,,,27543723017900,27543723059900,42000,1,yhjj821,,0
1186,9,163,yhjj1009,2025-07-17 09:02:42.002440+00:00,2025-07-17 09:02:42.002440+00:00,100,100,,100,,0,0,0,,,,27543723388200,27543723431900,43700,1,yhjj1009,,0
1186,9,164,yhjj957,2025-07-17 09:02:42.003443+00:00,2025-07-17 09:02:42.003443+00:00,100,100,,100,,0,0,0,,,,27543723896100,27543724084900,188800,1,yhjj957,,0
1186,9,165,yhjj862,2025-07-17 09:02:42.003443+00:00,2025-07-17 09:02:42.003443+00:00,100,100,,100,,0,0,0,,,,27543724265600,27543724293200,27600,1,yhjj862,,0
1186,9,166,yhjj835,2025-07-17 09:02:42.003443+00:00,2025-07-17 09:02:42.003443+00:00,100,100,,100,,0,0,0,,,,27543724395700,27543724428700,33000,1,yhjj835,,0
1186,9,167,yhjj976,2025-07-17 09:02:42.004447+00:00,2025-07-17 09:02:42.004447+00:00,100,100,,100,,0,0,0,,,,27543724728000,27543724750500,22500,1,yhjj976,,0
1186,9,168,yhjj1013,2025-07-17 09:02:42.004447+00:00,2025-07-17 09:02:42.004447+00:00,100,100,,100,,0,0,0,,,,27543724937900,27543724983200,45300,1,yhjj1013,,0
1186,9,169,yhjj949,2025-07-17 09:02:42.005442+00:00,2025-07-17 09:02:42.005442+00:00,100,100,,100,,0,0,0,,,,27543726422000,27543726439600,17600,1,yhjj949,,0
1186,9,170,yhjj914,2025-07-17 09:02:42.005442+00:00,2025-07-17 09:02:42.005442+00:00,100,100,,100,,0,0,0,,,,27543726595100,27543726611800,16700,1,yhjj914,,0
1186,9,171,yhjj1014,2025-07-17 09:02:42.006441+00:00,2025-07-17 09:02:42.006441+00:00,100,100,,100,,0,0,0,,,,27543726891900,27543726909200,17300,1,yhjj1014,,0
1186,9,172,yhjj891,2025-07-17 09:02:42.006441+00:00,2025-07-17 09:02:42.006441+00:00,100,100,,100,,0,0,0,,,,27543727097500,27543727116300,18800,1,yhjj891,,0
1186,9,173,yhjj895,2025-07-17 09:02:42.006441+00:00,2025-07-17 09:02:42.006441+00:00,100,100,,100,,0,0,0,,,,27543727250500,27543727267900,17400,1,yhjj895,,0
1186,9,174,yhjj842,2025-07-17 09:02:42.006441+00:00,2025-07-17 09:02:42.006441+00:00,100,100,,100,,0,0,0,,,,27543727437400,27543727452900,15500,1,yhjj842,,0
1186,9,175,yhjj1006,2025-07-17 09:02:42.006441+00:00,2025-07-17 09:02:42.006441+00:00,100,100,,100,,0,0,0,,,,27543727520400,27543727545300,24900,1,yhjj1006,,0
1186,9,176,yhjj901,2025-07-17 09:02:42.007442+00:00,2025-07-17 09:02:42.007442+00:00,100,100,,100,,0,0,0,,,,27543727641300,27543727660100,18800,1,yhjj901,,0
1186,9,177,yhjj1011,2025-07-17 09:02:42.008442+00:00,2025-07-17 09:02:42.008442+00:00,100,100,,100,,0,0,0,,,,27543729338500,27543729370600,32100,1,yhjj1011,,0
1186,9,178,yhjj939,2025-07-17 09:02:42.009444+00:00,2025-07-17 09:02:42.009444+00:00,100,100,,100,,0,0,0,,,,27543730167300,27543730506500,339200,1,yhjj939,,0
1186,9,179,yhjj946,2025-07-17 09:02:42.010443+00:00,2025-07-17 09:02:42.010443+00:00,100,100,,100,,0,0,0,,,,27543730700200,27543730723400,23200,1,yhjj946,,0
1186,9,180,yhjj1000,2025-07-17 09:02:42.010443+00:00,2025-07-17 09:02:42.010443+00:00,100,100,,100,,0,0,0,,,,27543730860300,27543730957700,97400,1,yhjj1000,,0
1186,10,181,yhjj908,2025-07-17 09:02:42.010443+00:00,2025-07-17 09:02:42.010443+00:00,100,100,,100,,0,0,0,,,,27543731114100,27543731133400,19300,1,yhjj908,,0
1186,10,182,yhjj853,2025-07-17 09:02:42.010443+00:00,2025-07-17 09:02:42.010443+00:00,100,100,,100,,0,0,0,,,,27543731288900,27543731308900,20000,1,yhjj853,,0
1186,10,183,yhjj935,2025-07-17 09:02:42.010443+00:00,2025-07-17 09:02:42.010443+00:00,100,100,,100,,0,0,0,,,,27543731479000,27543731509500,30500,1,yhjj935,,0
1186,10,184,yhjj936,2025-07-17 09:02:42.011445+00:00,2025-07-17 09:02:42.011445+00:00,100,100,,100,,0,0,0,,,,27543731685200,27543731706700,21500,1,yhjj936,,0
1186,10,185,yhjj866,2025-07-17 09:02:42.011445+00:00,2025-07-17 09:02:42.011445+00:00,100,100,,100,,0,0,0,,,,27543731920600,27543731984900,64300,1,yhjj866,,0
1186,10,186,yhjj1001,2025-07-17 09:02:42.011445+00:00,2025-07-17 09:02:42.011445+00:00,100,100,,100,,0,0,0,,,,27543732310700,27543732358200,47500,1,yhjj1001,,0
1186,10,187,yhjj865,2025-07-17 09:02:42.011445+00:00,2025-07-17 09:02:42.011445+00:00,100,100,,100,,0,0,0,,,,27543732547900,27543732585800,37900,1,yhjj865,,0
1186,10,188,yhjj888,2025-07-17 09:02:42.012441+00:00,2025-07-17 09:02:42.012441+00:00,100,100,,100,,0,0,0,,,,27543732791900,27543733146100,354200,1,yhjj888,,0
1186,10,189,yhjj964,2025-07-17 09:02:42.012441+00:00,2025-07-17 09:02:42.012441+00:00,100,100,,100,,0,0,0,,,,27543733449600,27543733508400,58800,1,yhjj964,,0
1186,10,190,yhjj940,2025-07-17 09:02:42.013445+00:00,2025-07-17 09:02:42.013445+00:00,100,100,,100,,0,0,0,,,,27543733742500,27543733763200,20700,1,yhjj940,,0
1186,10,191,yhjj883,2025-07-17 09:02:42.013445+00:00,2025-07-17 09:02:42.013445+00:00,100,100,,100,,0,0,0,,,,27543734075500,27543734101900,26400,1,yhjj883,,0
1186,10,192,yhjj989,2025-07-17 09:02:42.013445+00:00,2025-07-17 09:02:42.014441+00:00,100,100,,100,,0,0,0,,,,27543734577100,27543734981000,403900,1,yhjj989,,0
1186,10,193,yhjj958,2025-07-17 09:02:42.015443+00:00,2025-07-17 09:02:42.015443+00:00,100,100,,100,,0,0,0,,,,27543735726000,27543735749900,23900,1,yhjj958,,0
1186,10,194,yhjj868,2025-07-17 09:02:42.016442+00:00,2025-07-17 09:02:42.016442+00:00,100,100,,100,,0,0,0,,,,27543736974200,27543736995400,21200,1,yhjj868,,0
1186,10,195,yhjj872,2025-07-17 09:02:42.016442+00:00,2025-07-17 09:02:42.016442+00:00,100,100,,100,,0,0,0,,,,27543737224500,27543737280000,55500,1,yhjj872,,0
1186,10,196,yhjj932,2025-07-17 09:02:42.016442+00:00,2025-07-17 09:02:42.016442+00:00,100,100,,100,,0,0,0,,,,27543737364300,27543737443800,79500,1,yhjj932,,0
1186,10,197,yhjj923,2025-07-17 09:02:42.016442+00:00,2025-07-17 09:02:42.016442+00:00,100,100,,100,,0,0,0,,,,27543737550900,27543737589000,38100,1,yhjj923,,0
1186,10,198,yhjj869,2025-07-17 09:02:42.017442+00:00,2025-07-17 09:02:42.017442+00:00,100,100,,100,,0,0,0,,,,27543737676100,27543737695500,19400,1,yhjj869,,0
1186,10,199,yhjj927,2025-07-17 09:02:42.017442+00:00,2025-07-17 09:02:42.017442+00:00,100,100,,100,,0,0,0,,,,27543737747700,27543737796000,48300,1,yhjj927,,0
1186,10,200,yhjj951,2025-07-17 09:02:42.017442+00:00,2025-07-17 09:02:42.017442+00:00,100,100,,100,,0,0,0,,,,27543737992100,27543738121300,129200,1,yhjj951,,0
1187,1,1,yhjj825,2025-07-17 09:04:33.664370+00:00,2025-07-17 09:04:33.664370+00:00,1,2,2.0,100,,0,0,0,,,,27655385237800,27655385342100,104300,1,yhjj825,,0
1187,1,2,yhjj821,2025-07-17 09:04:33.674512+00:00,2025-07-17 09:04:33.674512+00:00,2,3,3.0,100,,0,0,0,,,,27655394926300,27655394988400,62100,1,yhjj821,,0
1187,1,3,yhjj836,2025-07-17 09:04:33.674903+00:00,2025-07-17 09:04:33.674903+00:00,3,4,4.0,100,,0,0,0,,,,27655395081100,27655395134500,53400,1,yhjj836,,0
1187,1,4,yhjj826,2025-07-17 09:04:33.680491+00:00,2025-07-17 09:04:33.680491+00:00,4,5,5.0,100,,0,0,0,,,,27655401095600,27655401150600,55000,1,yhjj826,,0
1187,1,5,yhjj861,2025-07-17 09:04:33.684671+00:00,2025-07-17 09:04:33.684671+00:00,5,6,6.0,100,,0,0,0,,,,27655405556300,27655405616500,60200,1,yhjj861,,0
1187,1,6,yhjj854,2025-07-17 09:04:33.684671+00:00,2025-07-17 09:04:33.684671+00:00,6,7,7.0,100,,0,0,0,,,,27655405906000,27655405953200,47200,1,yhjj854,,0
1187,1,7,yhjj867,2025-07-17 09:04:33.685978+00:00,2025-07-17 09:04:33.685978+00:00,7,8,8.0,100,,0,0,0,,,,27655406295700,27655406350100,54400,1,yhjj867,,0
1187,1,8,yhjj904,2025-07-17 09:04:33.688974+00:00,2025-07-17 09:04:33.688974+00:00,8,9,9.0,100,,0,0,0,,,,27655409678600,27655409722700,44100,1,yhjj904,,0
1187,1,9,yhjj865,2025-07-17 09:04:33.695762+00:00,2025-07-17 09:04:33.695762+00:00,9,10,10.0,100,,0,0,0,,,,27655416219300,27655416263900,44600,1,yhjj865,,0
1187,1,10,yhjj864,2025-07-17 09:04:33.697130+00:00,2025-07-17 09:04:33.697130+00:00,10,11,11.0,100,,0,0,0,,,,27655417524500,27655417576100,51600,1,yhjj864,,0
1187,1,11,yhjj859,2025-07-17 09:04:33.698830+00:00,2025-07-17 09:04:33.698830+00:00,11,12,12.0,100,,0,0,0,,,,27655419247600,27655419287600,40000,1,yhjj859,,0
1187,1,12,yhjj853,2025-07-17 09:04:33.700221+00:00,2025-07-17 09:04:33.700221+00:00,12,13,13.0,100,,0,0,0,,,,27655421215000,27655421258900,43900,1,yhjj853,,0
1187,1,13,yhjj846,2025-07-17 09:04:33.701218+00:00,2025-07-17 09:04:33.701218+00:00,13,14,14.0,100,,0,0,0,,,,27655421694700,27655421741400,46700,1,yhjj846,,0
1187,1,14,yhjj830,2025-07-17 09:04:33.701949+00:00,2025-07-17 09:04:33.701949+00:00,14,15,15.0,100,,0,0,0,,,,27655422161500,27655422200800,39300,1,yhjj830,,0
1187,1,15,yhjj838,2025-07-17 09:04:33.701949+00:00,2025-07-17 09:04:33.701949+00:00,15,16,16.0,100,,0,0,0,,,,27655422302800,27655422355600,52800,1,yhjj838,,0
1187,1,16,yhjj873,2025-07-17 09:04:33.703586+00:00,2025-07-17 09:04:33.703586+00:00,16,17,17.0,100,,0,0,0,,,,27655424195100,27655424239000,43900,1,yhjj873,,0
1187,1,17,yhjj951,2025-07-17 09:04:33.703586+00:00,2025-07-17 09:04:33.703586+00:00,17,18,18.0,100,,0,0,0,,,,27655424398100,27655424435200,37100,1,yhjj951,,0
1187,1,18,yhjj842,2025-07-17 09:04:33.703586+00:00,2025-07-17 09:04:33.703586+00:00,18,19,19.0,100,,0,0,0,,,,27655424515700,27655424578900,63200,1,yhjj842,,0
1187,1,19,yhjj819,2025-07-17 09:04:33.704760+00:00,2025-07-17 09:04:33.704760+00:00,19,20,20.0,100,,0,0,0,,,,27655425660100,27655425719900,59800,1,yhjj819,,0
1187,1,20,yhjj889,2025-07-17 09:04:33.707714+00:00,2025-07-17 09:04:33.707714+00:00,20,21,21.0,100,,0,0,0,,,,27655428234900,27655428273400,38500,1,yhjj889,,0
1187,2,21,yhjj874,2025-07-17 09:04:33.708212+00:00,2025-07-17 09:04:33.708212+00:00,21,22,22.0,100,,0,0,0,,,,27655428671300,27655428713100,41800,1,yhjj874,,0
1187,2,22,yhjj1008,2025-07-17 09:04:33.711213+00:00,2025-07-17 09:04:33.711213+00:00,22,23,23.0,100,,0,0,0,,,,27655431767700,27655431811200,43500,1,yhjj1008,,0
1187,2,23,yhjj928,2025-07-17 09:04:33.711640+00:00,2025-07-17 09:04:33.711640+00:00,23,24,24.0,100,,0,0,0,,,,27655431897500,27655431942200,44700,1,yhjj928,,0
1187,2,24,yhjj923,2025-07-17 09:04:33.716266+00:00,2025-07-17 09:04:33.716266+00:00,24,25,25.0,100,,0,0,0,,,,27655436746500,27655436869400,122900,1,yhjj923,,0
1187,2,25,yhjj901,2025-07-17 09:04:33.717989+00:00,2025-07-17 09:04:33.717989+00:00,25,26,26.0,100,,0,0,0,,,,27655438626500,27655438664400,37900,1,yhjj901,,0
1187,2,26,yhjj833,2025-07-17 09:04:33.719680+00:00,2025-07-17 09:04:33.719680+00:00,26,27,27.0,100,,0,0,0,,,,27655439854800,27655439940900,86100,1,yhjj833,,0
1187,2,27,yhjj921,2025-07-17 09:04:33.719680+00:00,2025-07-17 09:04:33.719680+00:00,27,28,28.0,100,,0,0,0,,,,27655440033600,27655440085800,52200,1,yhjj921,,0
1187,2,28,yhjj860,2025-07-17 09:04:33.722317+00:00,2025-07-17 09:04:33.722658+00:00,28,29,29.0,100,,0,0,0,,,,27655442761200,27655442842300,81100,1,yhjj860,,0
1187,2,29,yhjj879,2025-07-17 09:04:33.722658+00:00,2025-07-17 09:04:33.722658+00:00,29,30,30.0,100,,0,0,0,,,,27655442912400,27655443010200,97800,1,yhjj879,,0
1187,2,30,yhjj937,2025-07-17 09:04:33.724658+00:00,2025-07-17 09:04:33.724658+00:00,30,31,31.0,100,,0,0,0,,,,27655445270600,27655445323800,53200,1,yhjj937,,0
1187,2,31,yhjj832,2025-07-17 09:04:33.724658+00:00,2025-07-17 09:04:33.724658+00:00,31,32,32.0,100,,0,0,0,,,,27655445473900,27655445512100,38200,1,yhjj832,,0
1187,2,32,yhjj919,2025-07-17 09:04:33.728681+00:00,2025-07-17 09:04:33.728681+00:00,32,33,33.0,100,,0,0,0,,,,27655449007700,27655449050100,42400,1,yhjj919,,0
1187,2,33,yhjj835,2025-07-17 09:04:33.757146+00:00,2025-07-17 09:04:33.757146+00:00,33,34,34.0,100,,0,0,0,,,,27655478740600,27655478786700,46100,1,yhjj835,,0
1187,2,34,yhjj847,2025-07-17 09:04:33.757146+00:00,2025-07-17 09:04:33.757146+00:00,34,35,35.0,100,,0,0,0,,,,27655478876500,27655478914700,38200,1,yhjj847,,0
1187,2,35,yhjj927,2025-07-17 09:04:33.760030+00:00,2025-07-17 09:04:33.760030+00:00,35,36,36.0,100,,0,0,0,,,,27655480331700,27655480381500,49800,1,yhjj927,,0
