roomNumber,bin,user_id,prev_people,curr_people,max_people,join_result,room_entry_sequence,true_critical_section_nanoTime_start,true_critical_section_nanoTime_end,anomaly_type,over_capacity_amount,over_capacity_curr,over_capacity_max,contention_group_size,contention_user_ids
1305,8,yhjj988,100,100,100,FAIL_OVER_CAPACITY,149,1255455863900,1255457109000,,0,0,0,5,"yhjj911, yhjj1001, yhjj861, yhjj858, yhjj988"
1305,8,yhjj911,100,100,100,FAIL_OVER_CAPACITY,150,1255456268500,1255456304900,,0,0,0,5,"yhjj911, yhjj1001, yhjj861, yhjj858, yhjj988"
1305,8,yhjj878,100,100,100,FAIL_OVER_CAPACITY,151,1255457327200,1255457364800,,0,0,0,4,"yhjj878, yhjj1001, yhjj861, yhjj858"
1305,8,yhjj927,100,100,100,FAIL_OVER_CAPACITY,152,1255457685900,1255457964700,,0,0,0,3,"yhjj927, yhjj861, yhjj858"
1305,8,yhjj943,100,100,100,FAIL_OVER_CAPACITY,153,1255458858800,1255460460000,,0,0,0,17,"yhjj900, yhjj861, yhjj943, yhjj975, yhjj870, yhjj960, yhjj917, yhjj1003, yhjj985, yhjj833, yhjj979, yhjj1016, yhjj874, yhjj944, yhjj964, yhjj898, yhjj1009"
1305,8,yhjj975,100,100,100,FAIL_OVER_CAPACITY,154,1255459353000,1255470122300,,0,0,0,22,"yhjj994, yhjj975, yhjj1016, yhjj874, yhjj898, yhjj920, yhjj942, yhjj880, yhjj1011, yhjj987, yhjj1006, yhjj962, yhjj937, yhjj959, yhjj843, yhjj980, yhjj921, yhjj974, yhjj945, yhjj881, yhjj978, yhjj826"
1305,8,yhjj870,100,100,100,FAIL_OVER_CAPACITY,155,1255459445000,1255465299700,,0,0,0,11,"yhjj876, yhjj975, yhjj870, yhjj960, yhjj917, yhjj1003, yhjj833, yhjj1016, yhjj874, yhjj898, yhjj1009"
1305,8,yhjj960,100,100,100,FAIL_OVER_CAPACITY,156,1255459555800,1255469574600,,0,0,0,10,"yhjj939, yhjj975, yhjj960, yhjj1016, yhjj874, yhjj898, yhjj920, yhjj942, yhjj880, yhjj1011"
1305,8,yhjj977,100,100,100,FAIL_OVER_CAPACITY,157,1255460054000,1255460093200,,0,0,0,6,"yhjj977, yhjj861, yhjj943, yhjj975, yhjj870, yhjj960"
1305,8,yhjj900,100,100,100,FAIL_OVER_CAPACITY,158,1255460416700,1255463724800,,0,0,0,20,"yhjj1009, yhjj975, yhjj870, yhjj960, yhjj900, yhjj917, yhjj1003, yhjj833, yhjj1016, yhjj874, yhjj944, yhjj898, yhjj990, yhjj876, yhjj920, yhjj942, yhjj859, yhjj880, yhjj995, yhjj1011"
1305,8,yhjj917,100,100,100,FAIL_OVER_CAPACITY,159,1255460582900,1255468693300,,0,0,0,19,"yhjj1011, yhjj975, yhjj960, yhjj917, yhjj1016, yhjj874, yhjj898, yhjj1009, yhjj920, yhjj942, yhjj880, yhjj939, yhjj851, yhjj952, yhjj994, yhjj987, yhjj1006, yhjj962, yhjj937"
1305,8,yhjj1003,100,100,100,FAIL_OVER_CAPACITY,160,1255460641800,1255466449000,,0,0,0,27,"yhjj920, yhjj975, yhjj960, yhjj917, yhjj1003, yhjj833, yhjj1016, yhjj874, yhjj898, yhjj1009, yhjj942, yhjj859, yhjj880, yhjj995, yhjj1011, yhjj939, yhjj851, yhjj952, yhjj994, yhjj987, yhjj1006, yhjj962, yhjj937, yhjj959, yhjj843, yhjj980, yhjj921"
1305,9,yhjj985,100,100,100,FAIL_OVER_CAPACITY,161,1255460671200,1255460715100,,0,0,0,8,"yhjj985, yhjj861, yhjj975, yhjj870, yhjj960, yhjj900, yhjj917, yhjj1003"
1305,9,yhjj833,100,100,100,FAIL_OVER_CAPACITY,162,1255461397800,1255467432200,,0,0,0,11,"yhjj859, yhjj975, yhjj960, yhjj917, yhjj833, yhjj1016, yhjj874, yhjj898, yhjj1009, yhjj920, yhjj942"
1305,9,yhjj979,100,100,100,FAIL_OVER_CAPACITY,163,1255461561400,1255461666500,,0,0,0,9,"yhjj979, yhjj861, yhjj975, yhjj870, yhjj960, yhjj900, yhjj917, yhjj1003, yhjj833"
1305,9,yhjj1016,100,100,100,FAIL_OVER_CAPACITY,164,1255461921300,1255472126500,,0,0,0,12,"yhjj921, yhjj1016, yhjj874, yhjj898, yhjj920, yhjj942, yhjj994, yhjj987, yhjj1006, yhjj962, yhjj959, yhjj843"
1305,9,yhjj874,100,100,100,FAIL_OVER_CAPACITY,165,1255462256500,1255472475900,,0,0,0,13,"yhjj974, yhjj874, yhjj898, yhjj942, yhjj994, yhjj987, yhjj1006, yhjj962, yhjj959, yhjj843, yhjj945, yhjj881, yhjj978"
1305,9,yhjj944,100,100,100,FAIL_OVER_CAPACITY,166,1255462302900,1255464948500,,0,0,0,12,"yhjj990, yhjj975, yhjj870, yhjj960, yhjj917, yhjj1003, yhjj833, yhjj1016, yhjj874, yhjj944, yhjj898, yhjj1009"
1305,9,yhjj964,100,100,100,FAIL_OVER_CAPACITY,167,1255462344500,1255463000000,,0,0,0,35,"yhjj898, yhjj975, yhjj870, yhjj960, yhjj900, yhjj917, yhjj1003, yhjj833, yhjj1016, yhjj874, yhjj944, yhjj964, yhjj1009, yhjj990, yhjj876, yhjj920, yhjj942, yhjj859, yhjj880, yhjj995, yhjj1011, yhjj939, yhjj851, yhjj952, yhjj994, yhjj987, yhjj1006, yhjj962, yhjj937, yhjj959, yhjj843, yhjj980, yhjj921, yhjj974, yhjj945"
1305,9,yhjj898,100,100,100,FAIL_OVER_CAPACITY,168,1255462695300,1255472672400,,0,0,0,15,"yhjj945, yhjj898, yhjj942, yhjj994, yhjj987, yhjj1006, yhjj962, yhjj959, yhjj843, yhjj974, yhjj881, yhjj978, yhjj826, yhjj957, yhjj972"
1305,9,yhjj1009,100,100,100,FAIL_OVER_CAPACITY,169,1255463345100,1255468806700,,0,0,0,19,"yhjj1011, yhjj975, yhjj960, yhjj917, yhjj1016, yhjj874, yhjj898, yhjj1009, yhjj920, yhjj942, yhjj880, yhjj939, yhjj851, yhjj952, yhjj994, yhjj987, yhjj1006, yhjj962, yhjj937"
1305,9,yhjj990,100,100,100,FAIL_OVER_CAPACITY,170,1255464498500,1255464543800,,0,0,0,12,"yhjj990, yhjj975, yhjj870, yhjj960, yhjj917, yhjj1003, yhjj833, yhjj1016, yhjj874, yhjj944, yhjj898, yhjj1009"
1305,9,yhjj876,100,100,100,FAIL_OVER_CAPACITY,171,1255465087800,1255465129200,,0,0,0,11,"yhjj876, yhjj975, yhjj870, yhjj960, yhjj917, yhjj1003, yhjj833, yhjj1016, yhjj874, yhjj898, yhjj1009"
1305,9,yhjj920,100,100,100,FAIL_OVER_CAPACITY,172,1255465880700,1255472168200,,0,0,0,12,"yhjj921, yhjj1016, yhjj874, yhjj898, yhjj920, yhjj942, yhjj994, yhjj987, yhjj1006, yhjj962, yhjj959, yhjj843"
1305,9,yhjj942,100,100,100,FAIL_OVER_CAPACITY,173,1255466897900,1255472618400,,0,0,0,15,"yhjj945, yhjj898, yhjj942, yhjj994, yhjj987, yhjj1006, yhjj962, yhjj959, yhjj843, yhjj974, yhjj881, yhjj978, yhjj826, yhjj957, yhjj972"
1305,9,yhjj859,100,100,100,FAIL_OVER_CAPACITY,174,1255467023200,1255467062000,,0,0,0,11,"yhjj859, yhjj975, yhjj960, yhjj917, yhjj833, yhjj1016, yhjj874, yhjj898, yhjj1009, yhjj920, yhjj942"
1305,9,yhjj880,100,100,100,FAIL_OVER_CAPACITY,175,1255467499300,1255470376500,,0,0,0,25,"yhjj987, yhjj1016, yhjj874, yhjj898, yhjj920, yhjj942, yhjj880, yhjj1011, yhjj994, yhjj1006, yhjj962, yhjj937, yhjj959, yhjj843, yhjj980, yhjj921, yhjj974, yhjj945, yhjj881, yhjj978, yhjj826, yhjj957, yhjj972, yhjj983, yhjj1002"
1305,9,yhjj995,100,100,100,FAIL_OVER_CAPACITY,176,1255467832300,1255467871200,,0,0,0,11,"yhjj995, yhjj975, yhjj960, yhjj917, yhjj1016, yhjj874, yhjj898, yhjj1009, yhjj920, yhjj942, yhjj880"
1305,9,yhjj1011,100,100,100,FAIL_OVER_CAPACITY,177,1255468282700,1255471412000,,0,0,0,11,"yhjj937, yhjj1016, yhjj874, yhjj898, yhjj920, yhjj942, yhjj1011, yhjj994, yhjj987, yhjj1006, yhjj962"
1305,9,yhjj939,100,100,100,FAIL_OVER_CAPACITY,178,1255468908800,1255469166400,,0,0,0,10,"yhjj939, yhjj975, yhjj960, yhjj1016, yhjj874, yhjj898, yhjj920, yhjj942, yhjj880, yhjj1011"
1305,9,yhjj851,100,100,100,FAIL_OVER_CAPACITY,179,1255469606600,1255469654700,,0,0,0,9,"yhjj851, yhjj975, yhjj1016, yhjj874, yhjj898, yhjj920, yhjj942, yhjj880, yhjj1011"
1305,9,yhjj952,100,100,100,FAIL_OVER_CAPACITY,180,1255469784900,1255469828100,,0,0,0,9,"yhjj952, yhjj975, yhjj1016, yhjj874, yhjj898, yhjj920, yhjj942, yhjj880, yhjj1011"
1305,10,yhjj994,100,100,100,FAIL_OVER_CAPACITY,181,1255470082500,1255473559300,,0,0,0,9,"yhjj826, yhjj994, yhjj987, yhjj1006, yhjj962, yhjj843, yhjj945, yhjj881, yhjj978"
1305,10,yhjj987,100,100,100,FAIL_OVER_CAPACITY,182,1255470350000,1255475059000,,0,0,0,5,"yhjj1002, yhjj987, yhjj957, yhjj972, yhjj983"
1305,10,yhjj1006,100,100,100,FAIL_OVER_CAPACITY,183,1255470757800,1255473699100,,0,0,0,9,"yhjj826, yhjj994, yhjj987, yhjj1006, yhjj962, yhjj843, yhjj945, yhjj881, yhjj978"
1305,10,yhjj962,100,100,100,FAIL_OVER_CAPACITY,184,1255470808300,1255473888900,,0,0,0,11,"yhjj957, yhjj987, yhjj962, yhjj843, yhjj945, yhjj881, yhjj972, yhjj983, yhjj1002, yhjj889, yhjj893"
1305,10,yhjj937,100,100,100,FAIL_OVER_CAPACITY,185,1255471098300,1255471212800,,0,0,0,11,"yhjj937, yhjj1016, yhjj874, yhjj898, yhjj920, yhjj942, yhjj1011, yhjj994, yhjj987, yhjj1006, yhjj962"
1305,10,yhjj959,100,100,100,FAIL_OVER_CAPACITY,186,1255471663300,1255472876800,,0,0,0,13,"yhjj881, yhjj994, yhjj987, yhjj1006, yhjj962, yhjj959, yhjj843, yhjj974, yhjj945, yhjj978, yhjj826, yhjj957, yhjj972"
1305,10,yhjj843,100,100,100,FAIL_OVER_CAPACITY,187,1255471783100,1255473777300,,0,0,0,11,"yhjj957, yhjj987, yhjj962, yhjj843, yhjj945, yhjj881, yhjj972, yhjj983, yhjj1002, yhjj889, yhjj893"
1305,10,yhjj980,100,100,100,FAIL_OVER_CAPACITY,188,1255471837700,1255471883400,,0,0,0,12,"yhjj980, yhjj1016, yhjj874, yhjj898, yhjj920, yhjj942, yhjj994, yhjj987, yhjj1006, yhjj962, yhjj959, yhjj843"
1305,10,yhjj921,100,100,100,FAIL_OVER_CAPACITY,189,1255472059200,1255472095000,,0,0,0,12,"yhjj921, yhjj1016, yhjj874, yhjj898, yhjj920, yhjj942, yhjj994, yhjj987, yhjj1006, yhjj962, yhjj959, yhjj843"
1305,10,yhjj974,100,100,100,FAIL_OVER_CAPACITY,190,1255472328600,1255473209000,,0,0,0,10,"yhjj978, yhjj994, yhjj987, yhjj1006, yhjj962, yhjj843, yhjj974, yhjj945, yhjj881, yhjj826"
1305,10,yhjj945,100,100,100,FAIL_OVER_CAPACITY,191,1255472508700,1255474163200,,0,0,0,9,"yhjj972, yhjj987, yhjj945, yhjj881, yhjj957, yhjj983, yhjj1002, yhjj889, yhjj893"
1305,10,yhjj881,100,100,100,FAIL_OVER_CAPACITY,192,1255472866100,1255474097800,,0,0,0,9,"yhjj972, yhjj987, yhjj945, yhjj881, yhjj957, yhjj983, yhjj1002, yhjj889, yhjj893"
1305,10,yhjj978,100,100,100,FAIL_OVER_CAPACITY,193,1255473176300,1255473723000,,0,0,0,9,"yhjj826, yhjj994, yhjj987, yhjj1006, yhjj962, yhjj843, yhjj945, yhjj881, yhjj978"
1305,10,yhjj826,100,100,100,FAIL_OVER_CAPACITY,194,1255473257300,1255473292600,,0,0,0,9,"yhjj826, yhjj994, yhjj987, yhjj1006, yhjj962, yhjj843, yhjj945, yhjj881, yhjj978"
1305,10,yhjj957,100,100,100,FAIL_OVER_CAPACITY,195,1255473740500,1255475765200,,0,0,0,5,"yhjj893, yhjj957, yhjj972, yhjj983, yhjj889"
1305,10,yhjj972,100,100,100,FAIL_OVER_CAPACITY,196,1255474027100,1255476006400,,0,0,0,5,"yhjj893, yhjj957, yhjj972, yhjj983, yhjj889"
1305,10,yhjj983,100,100,100,FAIL_OVER_CAPACITY,197,1255474163400,1255476074400,,0,0,0,5,"yhjj893, yhjj957, yhjj972, yhjj983, yhjj889"
1305,10,yhjj1002,100,100,100,FAIL_OVER_CAPACITY,198,1255474622700,1255474655700,,0,0,0,5,"yhjj1002, yhjj987, yhjj957, yhjj972, yhjj983"
1305,10,yhjj889,100,100,100,FAIL_OVER_CAPACITY,199,1255475350500,1255476391500,,0,0,0,5,"yhjj893, yhjj957, yhjj972, yhjj983, yhjj889"
1305,10,yhjj893,100,100,100,FAIL_OVER_CAPACITY,200,1255475646800,1255475709500,,0,0,0,5,"yhjj893, yhjj957, yhjj972, yhjj983, yhjj889"
1306,1,yhjj840,1,2,100,SUCCESS,1,1345753964100,1345758734700,,0,0,0,3,"yhjj874, yhjj840, yhjj819"
1306,1,yhjj874,1,3,100,SUCCESS,2,1345755157100,1345758903800,,0,0,0,2,"yhjj819, yhjj874"
1306,1,yhjj819,2,4,100,SUCCESS,3,1345758888700,1345760334600,,0,0,0,2,"yhjj819, yhjj874"
1306,1,yhjj877,4,5,100,SUCCESS,4,1345760653300,1345760780500,,0,0,0,1,yhjj877
1306,1,yhjj866,5,6,100,SUCCESS,5,1345763949000,1345764106300,,0,0,0,7,"yhjj851, yhjj866, yhjj844, yhjj852, yhjj832, yhjj873, yhjj872"
1306,1,yhjj851,5,10,100,SUCCESS,6,1345763958700,1345766485200,,0,0,0,4,"yhjj872, yhjj851, yhjj832, yhjj873"
1306,1,yhjj844,6,7,100,SUCCESS,7,1345764509600,1345764655500,,0,0,0,2,"yhjj844, yhjj851"
1306,1,yhjj852,7,8,100,SUCCESS,8,1345764814200,1345765071200,,0,0,0,2,"yhjj852, yhjj851"
1306,1,yhjj832,8,14,100,SUCCESS,9,1345765286800,1345768209600,,0,0,0,4,"yhjj896, yhjj832, yhjj873, yhjj859"
1306,1,yhjj873,8,18,100,SUCCESS,10,1345765343400,1345769744400,,0,0,0,2,"yhjj830, yhjj873"
1306,1,yhjj872,8,9,100,SUCCESS,11,1345765567600,1345765685300,,0,0,0,4,"yhjj872, yhjj851, yhjj832, yhjj873"
1306,1,yhjj890,10,11,100,SUCCESS,12,1345766611300,1345766788200,,0,0,0,3,"yhjj890, yhjj832, yhjj873"
1306,1,yhjj859,11,12,100,SUCCESS,13,1345767353000,1345767589100,,0,0,0,4,"yhjj896, yhjj832, yhjj873, yhjj859"
1306,1,yhjj896,11,13,100,SUCCESS,14,1345767549900,1345767680100,,0,0,0,4,"yhjj896, yhjj832, yhjj873, yhjj859"
1306,1,yhjj850,14,15,100,SUCCESS,15,1345768462100,1345768577000,,0,0,0,2,"yhjj850, yhjj873"
1306,1,yhjj821,15,16,100,SUCCESS,16,1345768601500,1345768731000,,0,0,0,2,"yhjj821, yhjj873"
1306,1,yhjj970,16,17,100,SUCCESS,17,1345769195300,1345769350100,,0,0,0,2,"yhjj970, yhjj873"
1306,1,yhjj830,17,19,100,SUCCESS,18,1345769733500,1345770050100,,0,0,0,2,"yhjj830, yhjj873"
1306,1,yhjj864,19,20,100,SUCCESS,19,1345770176800,1345770312300,,0,0,0,3,"yhjj846, yhjj864, yhjj825"
1306,1,yhjj846,19,23,100,SUCCESS,20,1345770236700,1345771366700,,0,0,0,3,"yhjj825, yhjj846, yhjj861"
1306,2,yhjj825,20,22,100,SUCCESS,21,1345771222400,1345771887700,,0,0,0,2,"yhjj861, yhjj825"
1306,2,yhjj861,21,23,100,SUCCESS,22,1345771759100,1345772085100,,0,0,0,2,"yhjj861, yhjj825"
1306,2,yhjj820,23,24,100,SUCCESS,23,1345772186200,1345772330700,,0,0,0,1,yhjj820
1306,2,yhjj983,24,25,100,SUCCESS,24,1345779752600,1345779967200,,0,0,0,1,yhjj983
1306,2,yhjj881,25,26,100,SUCCESS,25,1345780016800,1345780672400,,0,0,0,1,yhjj881
1306,2,yhjj903,26,27,100,SUCCESS,26,1345791861800,1345792138100,,0,0,0,1,yhjj903
1306,2,yhjj822,27,28,100,SUCCESS,27,1345793585800,1345793716500,,0,0,0,1,yhjj822
1306,2,yhjj833,28,29,100,SUCCESS,28,1345793840100,1345794016800,,0,0,0,1,yhjj833
1306,2,yhjj913,29,30,100,SUCCESS,29,1345795798100,1345795905400,,0,0,0,1,yhjj913
1306,2,yhjj847,30,31,100,SUCCESS,30,1345798184600,1345798304000,,0,0,0,1,yhjj847
1306,2,yhjj831,31,32,100,SUCCESS,31,1345800311200,1345800652600,,0,0,0,2,"yhjj898, yhjj831"
1306,2,yhjj898,31,33,100,SUCCESS,32,1345800612700,1345800804100,,0,0,0,2,"yhjj898, yhjj831"
1306,2,yhjj848,33,34,100,SUCCESS,33,1345800981000,1345801407400,,0,0,0,1,yhjj848
1306,2,yhjj892,34,35,100,SUCCESS,34,1345801824400,1345801915000,,0,0,0,1,yhjj892
1306,2,yhjj902,35,36,100,SUCCESS,35,1345804830500,1345804932500,,0,0,0,1,yhjj902
1306,2,yhjj857,36,37,100,SUCCESS,36,1345806252000,1345806338900,,0,0,0,1,yhjj857
1306,2,yhjj862,37,38,100,SUCCESS,37,1345809882000,1345809991500,,0,0,0,1,yhjj862
1306,2,yhjj828,38,39,100,SUCCESS,38,1345810907300,1345810998200,,0,0,0,1,yhjj828
1306,2,yhjj897,39,40,100,SUCCESS,39,1345811186100,1345811271700,,0,0,0,1,yhjj897
1306,2,yhjj915,40,41,100,SUCCESS,40,1345814425800,1345814549700,,0,0,0,1,yhjj915
1306,3,yhjj829,41,42,100,SUCCESS,41,1345817188300,1345817465100,,0,0,0,1,yhjj829
1306,3,yhjj883,42,45,100,SUCCESS,42,1345818579300,1345823029300,,0,0,0,2,"yhjj843, yhjj883"
1306,3,yhjj889,42,43,100,SUCCESS,43,1345818794700,1345818877600,,0,0,0,2,"yhjj889, yhjj883"
1306,3,yhjj843,43,44,100,SUCCESS,44,1345822713200,1345822826800,,0,0,0,2,"yhjj843, yhjj883"
1306,3,yhjj823,45,46,100,SUCCESS,45,1345824806200,1345824894800,,0,0,0,1,yhjj823
1306,3,yhjj932,46,47,100,SUCCESS,46,1345825300900,1345825372100,,0,0,0,2,"yhjj824, yhjj932"
1306,3,yhjj824,47,48,100,SUCCESS,47,1345825361500,1345825627400,,0,0,0,2,"yhjj824, yhjj932"
1306,3,yhjj900,48,49,100,SUCCESS,48,1345825859200,1345825944200,,0,0,0,1,yhjj900
1306,3,yhjj938,49,50,100,SUCCESS,49,1345855837400,1345856145200,,0,0,0,1,yhjj938
1306,3,yhjj933,50,51,100,SUCCESS,50,1345865056700,1345865129700,,0,0,0,1,yhjj933
1306,3,yhjj826,51,52,100,SUCCESS,51,1345878595100,1345878684100,,0,0,0,1,yhjj826
1306,3,yhjj836,52,53,100,SUCCESS,52,1345885475500,1345885928400,,0,0,0,1,yhjj836
1306,3,yhjj917,53,54,100,SUCCESS,53,1345893280100,1345893376600,,0,0,0,1,yhjj917
1306,3,yhjj893,54,55,100,SUCCESS,54,1345896820600,1345896897200,,0,0,0,1,yhjj893
1306,3,yhjj906,55,56,100,SUCCESS,55,1345898403200,1345898477200,,0,0,0,1,yhjj906
1306,3,yhjj918,56,57,100,SUCCESS,56,1345901202000,1345901276000,,0,0,0,1,yhjj918
1306,3,yhjj860,57,58,100,SUCCESS,57,1345901429600,1345901547500,,0,0,0,2,"yhjj919, yhjj860"
1306,3,yhjj919,57,59,100,SUCCESS,58,1345901525600,1345901602800,,0,0,0,2,"yhjj919, yhjj860"
1306,3,yhjj929,59,60,100,SUCCESS,59,1345902303800,1345902404600,,0,0,0,1,yhjj929
1306,3,yhjj941,60,61,100,SUCCESS,60,1345902507400,1345903158700,,0,0,0,1,yhjj941
1306,4,yhjj887,61,62,100,SUCCESS,61,1345909772800,1345909923500,,0,0,0,1,yhjj887
1306,4,yhjj858,62,63,100,SUCCESS,62,1345911923700,1345912002200,,0,0,0,1,yhjj858
1306,4,yhjj904,63,64,100,SUCCESS,63,1345912484200,1345912582300,,0,0,0,1,yhjj904
1306,4,yhjj835,64,65,100,SUCCESS,64,1345918235700,1345918317800,,0,0,0,1,yhjj835
1306,4,yhjj916,65,66,100,SUCCESS,65,1345918516000,1345918587800,,0,0,0,1,yhjj916
1306,4,yhjj863,66,67,100,SUCCESS,66,1345920101100,1345920199400,,0,0,0,1,yhjj863
1306,4,yhjj865,67,68,100,SUCCESS,67,1345923402300,1345923463800,,0,0,0,1,yhjj865
1306,4,yhjj945,68,69,100,SUCCESS,68,1345924732000,1345924787900,,0,0,0,1,yhjj945
1306,4,yhjj867,69,70,100,SUCCESS,69,1345926959100,1345927044200,,0,0,0,1,yhjj867
1306,4,yhjj992,70,71,100,SUCCESS,70,1345927239000,1345927287300,,0,0,0,1,yhjj992
1306,4,yhjj878,71,72,100,SUCCESS,71,1345928315600,1345928397200,,0,0,0,1,yhjj878
1306,4,yhjj856,72,73,100,SUCCESS,72,1345928602800,1345928652600,,0,0,0,1,yhjj856
1306,4,yhjj931,73,74,100,SUCCESS,73,1345932931800,1345933001100,,0,0,0,1,yhjj931
1306,4,yhjj994,74,75,100,SUCCESS,74,1345936418800,1345936487800,,0,0,0,1,yhjj994
1306,4,yhjj950,75,76,100,SUCCESS,75,1345939117800,1345939356100,,0,0,0,1,yhjj950
1306,4,yhjj909,76,77,100,SUCCESS,76,1345940359400,1345940417500,,0,0,0,2,"yhjj837, yhjj909"
1306,4,yhjj837,76,78,100,SUCCESS,77,1345940406800,1345940474900,,0,0,0,2,"yhjj837, yhjj909"
1306,4,yhjj943,78,79,100,SUCCESS,78,1345940996700,1345941411800,,0,0,0,1,yhjj943
1306,4,yhjj845,79,80,100,SUCCESS,79,1345944583500,1345944682500,,0,0,0,1,yhjj845
1306,4,yhjj834,80,81,100,SUCCESS,80,1345944825600,1345944883000,,0,0,0,1,yhjj834
1306,5,yhjj871,81,85,100,SUCCESS,81,1345945536100,1345946727300,,0,0,0,2,"yhjj979, yhjj871"
1306,5,yhjj886,81,82,100,SUCCESS,82,1345945591300,1345945646600,,0,0,0,2,"yhjj886, yhjj871"
1306,5,yhjj911,82,83,100,SUCCESS,83,1345945873800,1345946393100,,0,0,0,2,"yhjj911, yhjj871"
1306,5,yhjj979,83,84,100,SUCCESS,84,1345946518900,1345946569100,,0,0,0,2,"yhjj979, yhjj871"
1306,5,yhjj885,85,86,100,SUCCESS,85,1345949227800,1345950141000,,0,0,0,1,yhjj885
1306,5,yhjj946,86,87,100,SUCCESS,86,1345950676800,1345950735600,,0,0,0,2,"yhjj855, yhjj946"
1306,5,yhjj855,86,88,100,SUCCESS,87,1345950681200,1345950920900,,0,0,0,2,"yhjj855, yhjj946"
1306,5,yhjj940,88,89,100,SUCCESS,88,1345951267500,1345951396200,,0,0,0,1,yhjj940
1306,5,yhjj987,89,90,100,SUCCESS,89,1345951458000,1345951628700,,0,0,0,1,yhjj987
1306,5,yhjj973,90,91,100,SUCCESS,90,1345952200500,1345952318800,,0,0,0,1,yhjj973
1306,5,yhjj936,91,92,100,SUCCESS,91,1345953403600,1345953469400,,0,0,0,1,yhjj936
1306,5,yhjj922,92,93,100,SUCCESS,92,1345957965800,1345958018500,,0,0,0,1,yhjj922
1306,5,yhjj926,93,94,100,SUCCESS,93,1345958295000,1345958511100,,0,0,0,3,"yhjj838, yhjj926, yhjj875"
1306,5,yhjj838,93,95,100,SUCCESS,94,1345958467700,1345958562600,,0,0,0,2,"yhjj875, yhjj838"
1306,5,yhjj875,95,96,100,SUCCESS,95,1345958559800,1345959130500,,0,0,0,2,"yhjj875, yhjj838"
1306,5,yhjj977,96,99,100,SUCCESS,96,1345960610600,1345961613600,,0,0,0,3,"yhjj888, yhjj977, yhjj999"
1306,5,yhjj999,96,98,100,SUCCESS,97,1345960648800,1345961427800,,0,0,0,3,"yhjj888, yhjj977, yhjj999"
1306,5,yhjj888,96,97,100,SUCCESS,98,1345960899400,1345960998200,,0,0,0,3,"yhjj888, yhjj977, yhjj999"
1306,5,yhjj839,99,100,100,SUCCESS,99,1345963080400,1345963134200,,0,0,0,1,yhjj839
1306,5,yhjj1010,100,100,100,FAIL_OVER_CAPACITY,100,1345965301300,1345965370700,,0,0,0,1,yhjj1010
1306,6,yhjj1017,100,100,100,FAIL_OVER_CAPACITY,101,1345965462800,1345965508300,,0,0,0,1,yhjj1017
1306,6,yhjj984,100,100,100,FAIL_OVER_CAPACITY,102,1345966697700,1345966747700,,0,0,0,1,yhjj984
1306,6,yhjj954,100,100,100,FAIL_OVER_CAPACITY,103,1345967299900,1345967355700,,0,0,0,1,yhjj954
1306,6,yhjj923,100,100,100,FAIL_OVER_CAPACITY,104,1345967699900,1345967749100,,0,0,0,1,yhjj923
1306,6,yhjj955,100,100,100,FAIL_OVER_CAPACITY,105,1345968038700,1345968106100,,0,0,0,1,yhjj955
1306,6,yhjj959,100,100,100,FAIL_OVER_CAPACITY,106,1345970442300,1345970508400,,0,0,0,1,yhjj959
1306,6,yhjj991,100,100,100,FAIL_OVER_CAPACITY,107,1345972029600,1345972084800,,0,0,0,1,yhjj991
1306,6,yhjj948,100,100,100,FAIL_OVER_CAPACITY,108,1345972266300,1345973461300,,0,0,0,2,"yhjj961, yhjj948"
1306,6,yhjj899,100,100,100,FAIL_OVER_CAPACITY,109,1345972397200,1345972453400,,0,0,0,2,"yhjj899, yhjj948"
1306,6,yhjj961,100,100,100,FAIL_OVER_CAPACITY,110,1345972696500,1345972741000,,0,0,0,2,"yhjj961, yhjj948"
1306,6,yhjj962,100,100,100,FAIL_OVER_CAPACITY,111,1345973548600,1345973600000,,0,0,0,1,yhjj962
1306,6,yhjj975,100,100,100,FAIL_OVER_CAPACITY,112,1345973947000,1345973996900,,0,0,0,1,yhjj975
1306,6,yhjj880,100,100,100,FAIL_OVER_CAPACITY,113,1345974134000,1345974547800,,0,0,0,4,"yhjj1015, yhjj880, yhjj1003, yhjj920"
1306,6,yhjj1003,100,100,100,FAIL_OVER_CAPACITY,114,1345974315800,1345975352200,,0,0,0,3,"yhjj1011, yhjj1003, yhjj944"
1306,6,yhjj920,100,100,100,FAIL_OVER_CAPACITY,115,1345974336200,1345974806100,,0,0,0,3,"yhjj912, yhjj1003, yhjj920"
1306,6,yhjj1015,100,100,100,FAIL_OVER_CAPACITY,116,1345974345500,1345974401200,,0,0,0,4,"yhjj1015, yhjj880, yhjj1003, yhjj920"
1306,6,yhjj912,100,100,100,FAIL_OVER_CAPACITY,117,1345974558900,1345975071000,,0,0,0,3,"yhjj912, yhjj1003, yhjj920"
1306,6,yhjj944,100,100,100,FAIL_OVER_CAPACITY,118,1345975132900,1345975427700,,0,0,0,3,"yhjj1011, yhjj1003, yhjj944"
1306,6,yhjj1011,100,100,100,FAIL_OVER_CAPACITY,119,1345975305200,1345975440500,,0,0,0,3,"yhjj1011, yhjj1003, yhjj944"
1306,6,yhjj891,100,100,100,FAIL_OVER_CAPACITY,120,1345977806700,1345977876300,,0,0,0,1,yhjj891
