roomNumber,bin,user_id,prev_people,curr_people,expected_people,max_people,prev_entry_time,curr_entry_time,true_critical_section_nanoTime_start,true_critical_section_nanoTime_end,anomaly_type,room_entry_sequence,lost_update_expected,lost_update_actual,lost_update_diff,contention_group_size,contention_user_ids,over_capacity_amount,over_capacity_curr,over_capacity_max,expected_curr_by_sequence,actual_curr_people,curr_sequence_diff,sorted_sequence_position,intervening_users_in_critical_section,intervening_user_count_critical,true_critical_section_duration_nanos
1175,1,yhjj854,16,17,17.0,100,2025-07-12 06:14:28.286133+00:00,2025-07-12 06:14:28.286133+00:00,4340011204400,4340011332000,경합 발생 오류,16,,,,2,"yhjj854, yhjj860",,,,,,,,yhjj860,1,127600
1175,2,yhjj866,25,26,26.0,100,2025-07-12 06:14:28.304357+00:00,2025-07-12 06:14:28.304357+00:00,4340028291599,4340028405000,경합 발생 오류,25,,,,2,"yhjj842, yhjj866",,,,,,,,yhjj842,1,113401
1175,2,yhjj842,26,27,27.0,100,2025-07-12 06:14:28.304357+00:00,2025-07-12 06:14:28.304357+00:00,4340028361500,4340028448700,경합 발생 오류,26,,,,2,"yhjj842, yhjj866",,,,,,,,yhjj866,1,87200
1175,2,yhjj861,28,29,29.0,100,2025-07-12 06:14:28.306262+00:00,2025-07-12 06:14:28.306262+00:00,4340030024800,4340030186799,경합 발생 오류,28,,,,2,"yhjj836, yhjj861",,,,,,,,yhjj836,1,161999
1175,2,yhjj836,29,30,30.0,100,2025-07-12 06:14:28.306262+00:00,2025-07-12 06:14:28.306262+00:00,4340030080900,4340030215200,경합 발생 오류,29,,,,2,"yhjj836, yhjj861",,,,,,,,yhjj861,1,134300
1175,2,yhjj843,33,35,34.0,100,2025-07-12 06:14:28.314876+00:00,2025-07-12 06:14:28.314876+00:00,4340039324800,4340039435699,"값 불일치, 경합 발생 오류, 상태 전이 오류",33,34.0,35.0,1.0,2,"yhjj959, yhjj843",,,,34.0,35.0,1.0,33.0,yhjj959,1,110899
1175,2,yhjj959,33,34,34.0,100,2025-07-12 06:14:28.314876+00:00,2025-07-12 06:14:28.314876+00:00,4340039348999,4340039390500,"경합 발생 오류, 상태 전이 오류",34,,,,2,"yhjj959, yhjj843",,,,35.0,34.0,-1.0,34.0,yhjj843,1,41501
1175,3,yhjj841,50,51,51.0,100,2025-07-12 06:14:28.327792+00:00,2025-07-12 06:14:28.327792+00:00,4340052595299,4340052812300,경합 발생 오류,50,,,,2,"yhjj970, yhjj841",,,,,,,,yhjj970,1,217001
1175,3,yhjj970,51,52,52.0,100,2025-07-12 06:14:28.327792+00:00,2025-07-12 06:14:28.327792+00:00,4340052624100,4340052717800,경합 발생 오류,51,,,,2,"yhjj970, yhjj841",,,,,,,,yhjj841,1,93700
1175,3,yhjj985,55,57,56.0,100,2025-07-12 06:14:28.335859+00:00,2025-07-12 06:14:28.335859+00:00,4340059910400,4340060139600,"값 불일치, 경합 발생 오류, 상태 전이 오류",55,56.0,57.0,1.0,2,"yhjj951, yhjj985",,,,56.0,57.0,1.0,55.0,yhjj951,1,229200
1175,3,yhjj951,55,56,56.0,100,2025-07-12 06:14:28.335859+00:00,2025-07-12 06:14:28.335859+00:00,4340059922700,4340060088100,"경합 발생 오류, 상태 전이 오류",56,,,,2,"yhjj951, yhjj985",,,,57.0,56.0,-1.0,56.0,yhjj985,1,165400
1175,4,yhjj848,63,65,64.0,100,2025-07-12 06:14:28.339998+00:00,2025-07-12 06:14:28.340397+00:00,4340063688500,4340063946999,"값 불일치, 경합 발생 오류, 상태 전이 오류",63,64.0,65.0,1.0,2,"yhjj851, yhjj848",,,,64.0,65.0,1.0,63.0,yhjj851,1,258499
1175,4,yhjj851,63,64,64.0,100,2025-07-12 06:14:28.340397+00:00,2025-07-12 06:14:28.340397+00:00,4340063806200,4340063867900,"경합 발생 오류, 상태 전이 오류",64,,,,2,"yhjj851, yhjj848",,,,65.0,64.0,-1.0,64.0,yhjj848,1,61700
1175,4,yhjj956,67,69,68.0,100,2025-07-12 06:14:28.341556+00:00,2025-07-12 06:14:28.341556+00:00,4340064920200,4340065058600,"값 불일치, 경합 발생 오류, 상태 전이 오류",67,68.0,69.0,1.0,2,"yhjj894, yhjj956",,,,68.0,69.0,1.0,67.0,yhjj894,1,138400
1175,4,yhjj894,67,68,68.0,100,2025-07-12 06:14:28.341556+00:00,2025-07-12 06:14:28.341556+00:00,4340064957900,4340065033199,"경합 발생 오류, 상태 전이 오류",68,,,,2,"yhjj894, yhjj956",,,,69.0,68.0,-1.0,68.0,yhjj956,1,75299
1175,4,yhjj863,75,78,76.0,100,2025-07-12 06:14:28.343364+00:00,2025-07-12 06:14:28.345909+00:00,4340068612299,4340070316500,"값 불일치, 경합 발생 오류, 상태 전이 오류",75,76.0,78.0,2.0,2,"yhjj1012, yhjj863",,,,76.0,78.0,2.0,75.0,"yhjj923, yhjj1012",2,1704201
1175,4,yhjj923,75,76,76.0,100,2025-07-12 06:14:28.343364+00:00,2025-07-12 06:14:28.343364+00:00,4340068693399,4340068766200,"경합 발생 오류, 상태 전이 오류",76,,,,2,"yhjj923, yhjj863",,,,77.0,76.0,-1.0,76.0,yhjj863,1,72801
1175,4,yhjj1012,76,77,77.0,100,2025-07-12 06:14:28.345909+00:00,2025-07-12 06:14:28.345909+00:00,4340070050700,4340070099599,"경합 발생 오류, 상태 전이 오류",77,,,,2,"yhjj1012, yhjj863",,,,78.0,77.0,-1.0,77.0,yhjj863,1,48899
1175,4,yhjj946,80,81,81.0,100,2025-07-12 06:14:28.348012+00:00,2025-07-12 06:14:28.348012+00:00,4340073898800,4340074120200,경합 발생 오류,80,,,,4,"yhjj944, yhjj946, yhjj948, yhjj909",,,,,,,,"yhjj948, yhjj909, yhjj944",3,221400
1175,5,yhjj948,80,82,81.0,100,2025-07-12 06:14:28.348012+00:00,2025-07-12 06:14:28.348012+00:00,4340073913000,4340074181900,"값 불일치, 경합 발생 오류",81,81.0,82.0,1.0,4,"yhjj944, yhjj946, yhjj948, yhjj909",,,,,,,,"yhjj946, yhjj909, yhjj944",3,268900
1175,5,yhjj909,80,83,81.0,100,2025-07-12 06:14:28.348012+00:00,2025-07-12 06:14:28.348012+00:00,4340073940600,4340074149899,"값 불일치, 경합 발생 오류",82,81.0,83.0,2.0,4,"yhjj944, yhjj946, yhjj948, yhjj909",,,,,,,,"yhjj946, yhjj948, yhjj944",3,209299
1175,5,yhjj944,80,84,81.0,100,2025-07-12 06:14:28.348012+00:00,2025-07-12 06:14:28.348012+00:00,4340073959999,4340074196400,"값 불일치, 경합 발생 오류",83,81.0,84.0,3.0,4,"yhjj944, yhjj946, yhjj948, yhjj909",,,,,,,,"yhjj946, yhjj948, yhjj909",3,236401
1175,5,yhjj977,84,86,85.0,100,2025-07-12 06:14:28.348012+00:00,2025-07-12 06:14:28.348012+00:00,4340074845500,4340074932900,"값 불일치, 경합 발생 오류, 상태 전이 오류",84,85.0,86.0,1.0,2,"yhjj902, yhjj977",,,,85.0,86.0,1.0,84.0,yhjj902,1,87400
1175,5,yhjj902,84,85,85.0,100,2025-07-12 06:14:28.348012+00:00,2025-07-12 06:14:28.348012+00:00,4340074860800,4340074928100,"경합 발생 오류, 상태 전이 오류",85,,,,2,"yhjj902, yhjj977",,,,86.0,85.0,-1.0,85.0,yhjj977,1,67300
1175,5,yhjj963,89,90,90.0,100,2025-07-12 06:14:28.354296+00:00,2025-07-12 06:14:28.354296+00:00,4340078126800,4340078178200,경합 발생 오류,89,,,,3,"yhjj852, yhjj963, yhjj992",,,,,,,,yhjj852,1,51400
1175,5,yhjj852,89,91,90.0,100,2025-07-12 06:14:28.354296+00:00,2025-07-12 06:14:28.354296+00:00,4340078131999,4340078424999,"값 불일치, 경합 발생 오류",90,90.0,91.0,1.0,2,"yhjj992, yhjj852",,,,,,,,"yhjj963, yhjj992",2,293000
1175,5,yhjj992,91,92,92.0,100,2025-07-12 06:14:28.354296+00:00,2025-07-12 06:14:28.354296+00:00,4340078257000,4340078293800,경합 발생 오류,91,,,,2,"yhjj992, yhjj852",,,,,,,,yhjj852,1,36800
1175,6,yhjj986,100,100,,100,2025-07-12 06:14:28.359792+00:00,2025-07-12 06:14:28.359792+00:00,4340083838400,4340083869100,경합 발생 오류,103,,,,2,"yhjj975, yhjj986",,,,,,,,yhjj975,1,30700
1175,6,yhjj975,100,100,,100,2025-07-12 06:14:28.359792+00:00,2025-07-12 06:14:28.359792+00:00,4340083844099,4340084284900,경합 발생 오류,104,,,,2,"yhjj975, yhjj986",,,,,,,,yhjj986,1,440801
1175,6,yhjj943,100,100,,100,2025-07-12 06:14:28.361400+00:00,2025-07-12 06:14:28.361400+00:00,4340086729500,4340086856799,경합 발생 오류,107,,,,2,"yhjj961, yhjj943",,,,,,,,yhjj961,1,127299
1175,6,yhjj961,100,100,,100,2025-07-12 06:14:28.361400+00:00,2025-07-12 06:14:28.361400+00:00,4340086735099,4340086894600,경합 발생 오류,108,,,,2,"yhjj961, yhjj943",,,,,,,,yhjj943,1,159501
1175,6,yhjj907,100,100,,100,2025-07-12 06:14:28.366753+00:00,2025-07-12 06:14:28.366753+00:00,4340090771000,4340091141699,경합 발생 오류,113,,,,3,"yhjj899, yhjj907, yhjj867",,,,,,,,"yhjj889, yhjj871, yhjj867, yhjj899",4,370699
1175,6,yhjj889,100,100,,100,2025-07-12 06:14:28.366753+00:00,2025-07-12 06:14:28.366753+00:00,4340090816000,4340090842700,경합 발생 오류,114,,,,2,"yhjj889, yhjj907",,,,,,,,yhjj907,1,26700
1175,6,yhjj871,100,100,,100,2025-07-12 06:14:28.366753+00:00,2025-07-12 06:14:28.366753+00:00,4340090888500,4340090906900,경합 발생 오류,115,,,,2,"yhjj871, yhjj907",,,,,,,,yhjj907,1,18400
1175,6,yhjj867,100,100,,100,2025-07-12 06:14:28.366753+00:00,2025-07-12 06:14:28.366753+00:00,4340090964700,4340091175800,경합 발생 오류,116,,,,3,"yhjj899, yhjj907, yhjj867",,,,,,,,"yhjj907, yhjj899",2,211100
1175,6,yhjj899,100,100,,100,2025-07-12 06:14:28.366753+00:00,2025-07-12 06:14:28.366753+00:00,4340091007700,4340091031100,경합 발생 오류,117,,,,3,"yhjj899, yhjj907, yhjj867",,,,,,,,"yhjj907, yhjj867",2,23400
1175,7,yhjj920,100,100,,100,2025-07-12 06:14:28.373630+00:00,2025-07-12 06:14:28.373630+00:00,4340097069900,4340097094699,경합 발생 오류,130,,,,2,"yhjj834, yhjj920",,,,,,,,yhjj834,1,24799
1175,7,yhjj834,100,100,,100,2025-07-12 06:14:28.373630+00:00,2025-07-12 06:14:28.373630+00:00,4340097091400,4340097113699,경합 발생 오류,131,,,,2,"yhjj834, yhjj920",,,,,,,,yhjj920,1,22299
1175,7,yhjj882,100,100,,100,2025-07-12 06:14:28.373630+00:00,2025-07-12 06:14:28.373630+00:00,4340097501399,4340097556200,경합 발생 오류,132,,,,2,"yhjj926, yhjj882",,,,,,,,yhjj926,1,54801
1175,7,yhjj926,100,100,,100,2025-07-12 06:14:28.373630+00:00,2025-07-12 06:14:28.373630+00:00,4340097515700,4340097560700,경합 발생 오류,133,,,,2,"yhjj926, yhjj882",,,,,,,,yhjj882,1,45000
1175,7,yhjj919,100,100,,100,2025-07-12 06:14:28.377624+00:00,2025-07-12 06:14:28.377624+00:00,4340102414100,4340102725400,경합 발생 오류,140,,,,4,"yhjj895, yhjj919, yhjj884, yhjj901",,,,,,,,"yhjj884, yhjj1018, yhjj895",3,311300
1175,8,yhjj884,100,100,,100,2025-07-12 06:14:28.377624+00:00,2025-07-12 06:14:28.377624+00:00,4340102490700,4340102780800,경합 발생 오류,141,,,,4,"yhjj895, yhjj919, yhjj884, yhjj901",,,,,,,,"yhjj919, yhjj1018, yhjj895",3,290100
1175,8,yhjj1018,100,100,,100,2025-07-12 06:14:28.377624+00:00,2025-07-12 06:14:28.377624+00:00,4340102558500,4340102578100,경합 발생 오류,142,,,,3,"yhjj1018, yhjj919, yhjj884",,,,,,,,"yhjj919, yhjj884",2,19600
1175,8,yhjj895,100,100,,100,2025-07-12 06:14:28.377624+00:00,2025-07-12 06:14:28.377624+00:00,4340102673499,4340103021000,경합 발생 오류,143,,,,2,"yhjj901, yhjj895",,,,,,,,"yhjj919, yhjj884, yhjj901",3,347501
1175,8,yhjj901,100,100,,100,2025-07-12 06:14:28.377624+00:00,2025-07-12 06:14:28.377624+00:00,4340102852100,4340102972100,경합 발생 오류,144,,,,2,"yhjj901, yhjj895",,,,,,,,yhjj895,1,120000
1175,8,yhjj932,100,100,,100,2025-07-12 06:14:28.379977+00:00,2025-07-12 06:14:28.379977+00:00,4340104086600,4340104234000,경합 발생 오류,150,,,,2,"yhjj978, yhjj932",,,,,,,,yhjj978,1,147400
1175,8,yhjj978,100,100,,100,2025-07-12 06:14:28.379977+00:00,2025-07-12 06:14:28.379977+00:00,4340104128300,4340104155700,경합 발생 오류,151,,,,2,"yhjj978, yhjj932",,,,,,,,yhjj932,1,27400
1175,8,yhjj945,100,100,,100,2025-07-12 06:14:28.385260+00:00,2025-07-12 06:14:28.385260+00:00,4340109758599,4340110006199,경합 발생 오류,157,,,,4,"yhjj936, yhjj945, yhjj1008, yhjj883",,,,,,,,"yhjj1008, yhjj936",2,247600
1175,8,yhjj1008,100,100,,100,2025-07-12 06:14:28.385260+00:00,2025-07-12 06:14:28.385260+00:00,4340109803100,4340110174200,경합 발생 오류,158,,,,4,"yhjj936, yhjj945, yhjj1008, yhjj883",,,,,,,,"yhjj945, yhjj936",2,371100
1175,8,yhjj936,100,100,,100,2025-07-12 06:14:28.385260+00:00,2025-07-12 06:14:28.386939+00:00,4340109864100,4340110617000,경합 발생 오류,159,,,,2,"yhjj883, yhjj936",,,,,,,,"yhjj945, yhjj1008, yhjj883",3,752900
1175,8,yhjj883,100,100,,100,2025-07-12 06:14:28.386939+00:00,2025-07-12 06:14:28.386939+00:00,4340110455100,4340110470900,경합 발생 오류,160,,,,2,"yhjj883, yhjj936",,,,,,,,yhjj936,1,15800
1175,9,yhjj958,100,100,,100,2025-07-12 06:14:28.388096+00:00,2025-07-12 06:14:28.389510+00:00,4340112004500,4340112911899,경합 발생 오류,165,,,,2,"yhjj973, yhjj958",,,,,,,,yhjj973,1,907399
1175,9,yhjj973,100,100,,100,2025-07-12 06:14:28.388096+00:00,2025-07-12 06:14:28.388096+00:00,4340112576700,4340112596700,경합 발생 오류,166,,,,2,"yhjj973, yhjj958",,,,,,,,yhjj958,1,20000
1175,9,yhjj990,100,100,,100,2025-07-12 06:14:28.392645+00:00,2025-07-12 06:14:28.392645+00:00,4340116045300,4340116075799,경합 발생 오류,171,,,,3,"yhjj876, yhjj990, yhjj887",,,,,,,,yhjj876,1,30499
1175,9,yhjj876,100,100,,100,2025-07-12 06:14:28.392645+00:00,2025-07-12 06:14:28.392645+00:00,4340116052499,4340116111100,경합 발생 오류,172,,,,4,"yhjj887, yhjj876, yhjj982, yhjj896",,,,,,,,"yhjj990, yhjj887",2,58601
1175,9,yhjj887,100,100,,100,2025-07-12 06:14:28.392645+00:00,2025-07-12 06:14:28.392645+00:00,4340116081999,4340116844800,경합 발생 오류,173,,,,2,"yhjj896, yhjj887",,,,,,,,"yhjj876, yhjj982, yhjj896",3,762801
1175,9,yhjj982,100,100,,100,2025-07-12 06:14:28.392645+00:00,2025-07-12 06:14:28.392645+00:00,4340116367800,4340116386300,경합 발생 오류,174,,,,2,"yhjj982, yhjj887",,,,,,,,yhjj887,1,18500
1175,9,yhjj896,100,100,,100,2025-07-12 06:14:28.392645+00:00,2025-07-12 06:14:28.392645+00:00,4340116495000,4340116513100,경합 발생 오류,175,,,,2,"yhjj896, yhjj887",,,,,,,,yhjj887,1,18100
1175,10,yhjj955,100,100,,100,2025-07-12 06:14:28.398858+00:00,2025-07-12 06:14:28.398858+00:00,4340122963300,4340123343100,경합 발생 오류,190,,,,4,"yhjj981, yhjj955, yhjj898, yhjj1007",,,,,,,,"yhjj898, yhjj1007, yhjj981",3,379800
1175,10,yhjj898,100,100,,100,2025-07-12 06:14:28.398858+00:00,2025-07-12 06:14:28.398858+00:00,4340123014200,4340123893799,경합 발생 오류,191,,,,2,"yhjj868, yhjj898",,,,,,,,"yhjj955, yhjj1007, yhjj981, yhjj934, yhjj868",5,879599
1175,10,yhjj1007,100,100,,100,2025-07-12 06:14:28.398858+00:00,2025-07-12 06:14:28.398858+00:00,4340123048700,4340123190700,경합 발생 오류,192,,,,4,"yhjj981, yhjj955, yhjj898, yhjj1007",,,,,,,,"yhjj955, yhjj898, yhjj981",3,142000
1175,10,yhjj981,100,100,,100,2025-07-12 06:14:28.398858+00:00,2025-07-12 06:14:28.398858+00:00,4340123099600,4340123128399,경합 발생 오류,193,,,,4,"yhjj981, yhjj955, yhjj898, yhjj1007",,,,,,,,"yhjj955, yhjj898, yhjj1007",3,28799
1175,10,yhjj934,100,100,,100,2025-07-12 06:14:28.398858+00:00,2025-07-12 06:14:28.398858+00:00,4340123461500,4340123481100,경합 발생 오류,194,,,,2,"yhjj934, yhjj898",,,,,,,,yhjj898,1,19600
1175,10,yhjj868,100,100,,100,2025-07-12 06:14:28.398858+00:00,2025-07-12 06:14:28.398858+00:00,4340123543200,4340123566999,경합 발생 오류,195,,,,2,"yhjj868, yhjj898",,,,,,,,yhjj898,1,23799
1175,10,yhjj967,100,100,,100,2025-07-12 06:14:28.400747+00:00,2025-07-12 06:14:28.400747+00:00,4340124124199,4340124407800,경합 발생 오류,197,,,,2,"yhjj922, yhjj967",,,,,,,,yhjj922,1,283601
1175,10,yhjj922,100,100,,100,2025-07-12 06:14:28.400747+00:00,2025-07-12 06:14:28.400747+00:00,4340124182200,4340124204500,경합 발생 오류,198,,,,2,"yhjj922, yhjj967",,,,,,,,yhjj967,1,22300
1176,2,yhjj941,37,38,38.0,100,2025-07-12 06:16:33.933880+00:00,2025-07-12 06:16:33.933880+00:00,4465660090000,4465660184500,경합 발생 오류,37,,,,2,"yhjj1016, yhjj941",,,,,,,,yhjj1016,1,94500
1176,2,yhjj1016,37,39,38.0,100,2025-07-12 06:16:33.933880+00:00,2025-07-12 06:16:33.933880+00:00,4465660095500,4465660260700,"값 불일치, 경합 발생 오류",38,38.0,39.0,1.0,2,"yhjj1016, yhjj941",,,,,,,,yhjj941,1,165200
1176,2,yhjj932,39,40,40.0,100,2025-07-12 06:16:33.938082+00:00,2025-07-12 06:16:33.938082+00:00,4465663361300,4465663498900,경합 발생 오류,39,,,,2,"yhjj933, yhjj932",,,,,,,,yhjj933,1,137600
1176,2,yhjj933,39,41,40.0,100,2025-07-12 06:16:33.938082+00:00,2025-07-12 06:16:33.938082+00:00,4465663398700,4465663548500,"값 불일치, 경합 발생 오류",40,40.0,41.0,1.0,2,"yhjj933, yhjj932",,,,,,,,yhjj932,1,149800
1176,3,yhjj1010,41,42,42.0,100,2025-07-12 06:16:33.941325+00:00,2025-07-12 06:16:33.941325+00:00,4465664730000,4465664776600,경합 발생 오류,41,,,,2,"yhjj960, yhjj1010",,,,,,,,yhjj960,1,46600
1176,3,yhjj960,41,43,42.0,100,2025-07-12 06:16:33.941325+00:00,2025-07-12 06:16:33.941325+00:00,4465664747600,4465665045200,"값 불일치, 경합 발생 오류",42,42.0,43.0,1.0,2,"yhjj960, yhjj1010",,,,,,,,yhjj1010,1,297600
1176,3,yhjj852,44,46,45.0,100,2025-07-12 06:16:33.941325+00:00,2025-07-12 06:16:33.942489+00:00,4465665765500,4465665877400,"값 불일치, 경합 발생 오류, 상태 전이 오류",44,45.0,46.0,1.0,4,"yhjj839, yhjj852, yhjj982, yhjj881",,,,45.0,46.0,1.0,44.0,"yhjj982, yhjj881, yhjj839",3,111900
1176,3,yhjj982,44,45,45.0,100,2025-07-12 06:16:33.941325+00:00,2025-07-12 06:16:33.942489+00:00,4465665779700,4465665885900,"경합 발생 오류, 상태 전이 오류",45,,,,4,"yhjj839, yhjj852, yhjj982, yhjj881",,,,46.0,45.0,-1.0,45.0,"yhjj852, yhjj881, yhjj839",3,106200
1176,3,yhjj881,46,47,47.0,100,2025-07-12 06:16:33.941325+00:00,2025-07-12 06:16:33.942489+00:00,4465665842200,4465666527700,경합 발생 오류,46,,,,4,"yhjj839, yhjj852, yhjj982, yhjj881",,,,,,,,"yhjj852, yhjj982, yhjj839",3,685500
1176,3,yhjj839,46,48,47.0,100,2025-07-12 06:16:33.942489+00:00,2025-07-12 06:16:33.942489+00:00,4465665867200,4465666156500,"값 불일치, 경합 발생 오류",47,47.0,48.0,1.0,4,"yhjj839, yhjj852, yhjj982, yhjj881",,,,,,,,"yhjj852, yhjj982, yhjj881",3,289300
1176,3,yhjj863,49,51,50.0,100,2025-07-12 06:16:33.943675+00:00,2025-07-12 06:16:33.943675+00:00,4465667483100,4465667955300,"값 불일치, 경합 발생 오류, 상태 전이 오류",49,50.0,51.0,1.0,2,"yhjj958, yhjj863",,,,50.0,51.0,1.0,49.0,yhjj958,1,472200
1176,3,yhjj958,49,50,50.0,100,2025-07-12 06:16:33.943675+00:00,2025-07-12 06:16:33.943675+00:00,4465667578500,4465667617100,"경합 발생 오류, 상태 전이 오류",50,,,,2,"yhjj958, yhjj863",,,,51.0,50.0,-1.0,50.0,yhjj863,1,38600
1176,3,yhjj934,53,55,54.0,100,2025-07-12 06:16:33.945652+00:00,2025-07-12 06:16:33.945652+00:00,4465670830300,4465670991200,"값 불일치, 경합 발생 오류, 상태 전이 오류",53,54.0,55.0,1.0,4,"yhjj993, yhjj934, yhjj905, yhjj859",,,,54.0,55.0,1.0,53.0,"yhjj905, yhjj859, yhjj993",3,160900
1176,3,yhjj905,53,54,54.0,100,2025-07-12 06:16:33.945652+00:00,2025-07-12 06:16:33.945652+00:00,4465670888200,4465670937800,"경합 발생 오류, 상태 전이 오류",54,,,,4,"yhjj993, yhjj934, yhjj905, yhjj859",,,,55.0,54.0,-1.0,54.0,"yhjj934, yhjj859, yhjj993",3,49600
1176,3,yhjj859,54,56,55.0,100,2025-07-12 06:16:33.945652+00:00,2025-07-12 06:16:33.945652+00:00,4465670895700,4465671030400,"값 불일치, 경합 발생 오류",55,55.0,56.0,1.0,4,"yhjj993, yhjj934, yhjj905, yhjj859",,,,,,,,"yhjj934, yhjj905, yhjj993",3,134700
1176,3,yhjj993,54,57,55.0,100,2025-07-12 06:16:33.945652+00:00,2025-07-12 06:16:33.945652+00:00,4465670913700,4465671213400,"값 불일치, 경합 발생 오류",56,55.0,57.0,2.0,4,"yhjj993, yhjj934, yhjj905, yhjj859",,,,,,,,"yhjj934, yhjj905, yhjj859",3,299700
1176,3,yhjj970,58,59,59.0,100,2025-07-12 06:16:33.948332+00:00,2025-07-12 06:16:33.948332+00:00,4465672574000,4465672728500,"경합 발생 오류, 상태 전이 오류",57,,,,3,"yhjj977, yhjj970, yhjj904",,,,58.0,59.0,1.0,57.0,"yhjj904, yhjj977",2,154500
1176,3,yhjj904,59,60,60.0,100,2025-07-12 06:16:33.948332+00:00,2025-07-12 06:16:33.948332+00:00,4465672583100,4465672814600,"경합 발생 오류, 상태 전이 오류",58,,,,3,"yhjj977, yhjj970, yhjj904",,,,59.0,60.0,1.0,58.0,"yhjj970, yhjj977",2,231500
1176,3,yhjj977,57,58,58.0,100,2025-07-12 06:16:33.948332+00:00,2025-07-12 06:16:33.948332+00:00,4465672617100,4465672802200,"경합 발생 오류, 상태 전이 오류",59,,,,3,"yhjj977, yhjj970, yhjj904",,,,60.0,58.0,-2.0,59.0,"yhjj970, yhjj904",2,185100
1176,4,yhjj980,65,67,66.0,100,2025-07-12 06:16:33.950465+00:00,2025-07-12 06:16:33.952535+00:00,4465675730800,4465676068300,"값 불일치, 경합 발생 오류, 상태 전이 오류",65,66.0,67.0,1.0,3,"yhjj880, yhjj980, yhjj922",,,,66.0,67.0,1.0,65.0,"yhjj922, yhjj880",2,337500
1176,4,yhjj922,65,68,66.0,100,2025-07-12 06:16:33.950465+00:00,2025-07-12 06:16:33.952535+00:00,4465675790200,4465676071200,"값 불일치, 경합 발생 오류, 상태 전이 오류",66,66.0,68.0,2.0,3,"yhjj880, yhjj980, yhjj922",,,,67.0,68.0,1.0,66.0,"yhjj980, yhjj880",2,281000
1176,4,yhjj880,65,66,66.0,100,2025-07-12 06:16:33.950465+00:00,2025-07-12 06:16:33.952535+00:00,4465675843200,4465675975200,"경합 발생 오류, 상태 전이 오류",67,,,,3,"yhjj880, yhjj980, yhjj922",,,,68.0,66.0,-2.0,67.0,"yhjj980, yhjj922",2,132000
1176,4,yhjj1015,71,72,72.0,100,2025-07-12 06:16:33.955045+00:00,2025-07-12 06:16:33.955045+00:00,4465679886300,4465679989700,경합 발생 오류,71,,,,2,"yhjj861, yhjj1015",,,,,,,,yhjj861,1,103400
1176,4,yhjj861,72,73,73.0,100,2025-07-12 06:16:33.955045+00:00,2025-07-12 06:16:33.955045+00:00,4465679905900,4465680114600,경합 발생 오류,72,,,,2,"yhjj861, yhjj1015",,,,,,,,yhjj1015,1,208700
1176,4,yhjj957,80,81,81.0,100,2025-07-12 06:16:33.959961+00:00,2025-07-12 06:16:33.962037+00:00,4465685334000,4465685591100,경합 발생 오류,80,,,,4,"yhjj913, yhjj957, yhjj983, yhjj910",,,,,,,,"yhjj983, yhjj910, yhjj913",3,257100
1176,5,yhjj983,82,83,83.0,100,2025-07-12 06:16:33.962037+00:00,2025-07-12 06:16:33.962037+00:00,4465685462200,4465685725100,"경합 발생 오류, 상태 전이 오류",81,,,,4,"yhjj913, yhjj957, yhjj983, yhjj910",,,,82.0,83.0,1.0,81.0,"yhjj957, yhjj910, yhjj913",3,262900
1176,5,yhjj910,81,84,82.0,100,2025-07-12 06:16:33.962037+00:00,2025-07-12 06:16:33.962037+00:00,4465685462300,4465685816200,"값 불일치, 경합 발생 오류, 상태 전이 오류",82,82.0,84.0,2.0,4,"yhjj913, yhjj957, yhjj983, yhjj910",,,,83.0,84.0,1.0,82.0,"yhjj957, yhjj983, yhjj913",3,353900
1176,5,yhjj913,81,82,82.0,100,2025-07-12 06:16:33.962037+00:00,2025-07-12 06:16:33.962037+00:00,4465685484800,4465685529900,"경합 발생 오류, 상태 전이 오류",83,,,,4,"yhjj913, yhjj957, yhjj983, yhjj910",,,,84.0,82.0,-2.0,83.0,"yhjj957, yhjj983, yhjj910",3,45100
1176,5,yhjj868,84,85,85.0,100,2025-07-12 06:16:33.962037+00:00,2025-07-12 06:16:33.962972+00:00,4465686321000,4465686378400,경합 발생 오류,84,,,,2,"yhjj988, yhjj868",,,,,,,,yhjj988,1,57400
1176,5,yhjj988,84,86,85.0,100,2025-07-12 06:16:33.962037+00:00,2025-07-12 06:16:33.962972+00:00,4465686325000,4465686460800,"값 불일치, 경합 발생 오류",85,85.0,86.0,1.0,2,"yhjj988, yhjj868",,,,,,,,yhjj868,1,135800
1176,5,yhjj943,88,89,89.0,100,2025-07-12 06:16:33.964052+00:00,2025-07-12 06:16:33.964052+00:00,4465687660900,4465688099300,경합 발생 오류,88,,,,4,"yhjj945, yhjj943, yhjj902, yhjj843",,,,,,,,"yhjj902, yhjj945",2,438400
1176,5,yhjj902,89,90,90.0,100,2025-07-12 06:16:33.964052+00:00,2025-07-12 06:16:33.964052+00:00,4465687798100,4465687847400,경합 발생 오류,89,,,,4,"yhjj945, yhjj943, yhjj902, yhjj843",,,,,,,,"yhjj943, yhjj945",2,49300
1176,5,yhjj945,91,92,92.0,100,2025-07-12 06:16:33.964052+00:00,2025-07-12 06:16:33.964052+00:00,4465687818300,4465688448800,"경합 발생 오류, 상태 전이 오류",90,,,,2,"yhjj843, yhjj945",,,,91.0,92.0,1.0,90.0,"yhjj943, yhjj902, yhjj843",3,630500
